Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
020,336,-024,0024,000,0486,"Sensor Tower SW"
024,325,0008,0054,000,0487,"Sensor Tower NE"
030,398,0006,0057,000,0092,"Field Storage NE"
030,396,0006,0057,000,0092,"Field Storage NE"
030,278,-054,0083,000,0270,"Barricade B /"
030,278,-004,0050,000,0270,"Barricade B /"
030,278,0041,0017,000,0270,"Barricade B /"
030,298,-024,0020,000,0271,"Barricade B \"
030,297,0031,0051,000,0271,"Barricade B \"
030,297,-032,0018,000,0271,"Barricade B \"
030,257,0020,0115,000,0271,"Barricade B \"
030,257,-035,0084,000,0271,"Barricade B \"
030,256,0015,0091,000,0271,"Barricade B \"
030,277,-007,0059,000,0639,"Mobile Orbital Gun"
031,345,0004,0066,000,0633,"Mech Repair Bay"
031,341,0002,0066,000,0633,"Mech Repair Bay"
031,346,0000,0066,000,0303,"Fuel Tank"
031,340,-002,0052,000,0303,"Fuel Tank"
031,369,-035,0081,000,0206,"HazMat Sphere R3"
031,369,0026,0047,000,0206,"HazMat Sphere R3"
031,369,-085,0051,000,0206,"HazMat Sphere R3"
031,368,0077,0075,000,0206,"HazMat Sphere R3"
031,368,-024,0077,000,0206,"HazMat Sphere R3"
031,368,0036,0035,000,0206,"HazMat Sphere R3"
031,348,-025,0063,000,0206,"HazMat Sphere R3"
031,348,0020,0095,000,0206,"HazMat Sphere R3"
031,389,-070,0048,000,0303,"Fuel Tank"
031,389,0006,0094,000,0303,"Fuel Tank"
031,347,0040,0078,000,0303,"Fuel Tank"
031,366,0038,0050,000,0303,"Fuel Tank"
031,367,0082,0064,000,0303,"Fuel Tank"
031,360,0034,0030,000,0303,"Fuel Tank"
032,357,-022,0058,000,0563,"Quonset Hut (Mntn) R1"
032,357,0052,0054,000,0563,"Quonset Hut (Mntn) R1"
032,377,-012,0064,000,0496,"Component Warehouse SE"
034,398,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
035,362,0012,0062,000,0480,"Perimeter Alarm"
035,340,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
038,096,-058,0088,000,0576,"Tent (Mntn) R2"
038,116,0090,0052,000,0576,"Tent (Mntn) R2"
038,096,-002,0022,000,0575,"Tent (Mntn) R1"
038,094,0026,0062,000,0536,"Container Stack SE"
039,018,0006,0057,000,0092,"Field Storage NE"
039,016,0006,0057,000,0092,"Field Storage NE"
039,134,-064,0066,000,0270,"Barricade B /"
039,134,-018,0038,000,0270,"Barricade B /"
039,129,-006,0090,000,0270,"Barricade B /"
039,129,0052,0060,000,0270,"Barricade B /"
039,037,-026,0056,000,0563,"Quonset Hut (Mntn) R1"
039,057,0030,0024,000,0563,"Quonset Hut (Mntn) R1"
039,037,0044,0098,000,0563,"Quonset Hut (Mntn) R1"
039,057,0106,0064,000,0563,"Quonset Hut (Mntn) R1"
040,042,-004,0060,000,0628,"Sensor Control SE"
040,061,0001,0055,000,0296,"Command Station"
040,064,0051,0075,000,0380,"Field Office NE"
040,044,0051,0075,000,0380,"Field Office NE"
040,020,0034,0068,000,0488,"Support Building"
040,040,0058,0060,000,0488,"Support Building"
040,104,-042,0060,000,0575,"Tent (Mntn) R1"
040,104,0012,0092,000,0575,"Tent (Mntn) R1"
040,104,0004,0024,000,0575,"Tent (Mntn) R1"
040,103,0006,0026,000,0575,"Tent (Mntn) R1"
040,103,0010,0092,000,0575,"Tent (Mntn) R1"
040,103,-050,0062,000,0575,"Tent (Mntn) R1"
040,103,0054,0056,000,0575,"Tent (Mntn) R1"
040,104,0068,0056,000,0575,"Tent (Mntn) R1"
040,211,0020,0032,000,0270,"Barricade B /"
040,191,-032,0060,000,0270,"Barricade B /"
040,191,0018,0030,000,0270,"Barricade B /"
040,210,0076,0078,000,0271,"Barricade B \"
040,210,0016,0046,000,0271,"Barricade B \"
040,170,0000,0114,000,0271,"Barricade B \"
040,209,0068,0096,000,0269,"Barricade A \"
040,170,-050,0083,000,0269,"Barricade A \"
040,169,0005,0096,000,0269,"Barricade A \"
040,190,-006,0062,000,0639,"Mobile Orbital Gun"
040,046,0001,0075,000,0340,"Pumping Station NW"
040,027,-014,0054,000,0207,"HazMat Sphere R4"
040,027,0032,0078,000,0207,"HazMat Sphere R4"
040,028,-036,0046,000,0207,"HazMat Sphere R4"
040,027,0036,0022,000,0207,"HazMat Sphere R4"
040,027,0072,0048,000,0207,"HazMat Sphere R4"
040,028,0008,0010,000,0207,"HazMat Sphere R4"
040,008,-054,0044,000,0207,"HazMat Sphere R4"
040,007,0006,0072,000,0207,"HazMat Sphere R4"
040,007,-028,0046,000,0207,"HazMat Sphere R4"
040,009,0020,0090,000,0303,"Fuel Tank"
040,029,0024,0084,000,0303,"Fuel Tank"
040,029,-050,0042,000,0303,"Fuel Tank"
040,009,-060,0046,000,0303,"Fuel Tank"
043,083,0008,0070,000,0480,"Perimeter Alarm"
043,045,0010,0058,000,0480,"Perimeter Alarm"
043,028,-004,0056,000,0480,"Perimeter Alarm"
043,181,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
043,321,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
043,382,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
043,101,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
043,043,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
043,261,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
043,359,0019,0114,000,0269,"Barricade A \"
043,238,0071,0064,000,0271,"Barricade B \"
043,239,0022,0048,000,0271,"Barricade B \"
043,239,0080,0069,000,0271,"Barricade B \"
043,199,-055,0087,000,0271,"Barricade B \"
043,199,0007,0115,000,0271,"Barricade B \"
043,198,0002,0082,000,0271,"Barricade B \"
043,026,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
043,009,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
043,012,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
043,015,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
043,363,0002,0067,000,0480,"Perimeter Alarm"
043,302,0000,0083,000,0480,"Perimeter Alarm"
043,221,0003,0054,000,0480,"Perimeter Alarm"
043,142,0007,0061,000,0480,"Perimeter Alarm"
043,031,0003,0064,000,0480,"Perimeter Alarm"
043,034,0005,0063,000,0480,"Perimeter Alarm"
043,037,0003,0078,000,0480,"Perimeter Alarm"
043,219,-003,0064,000,0639,"Mobile Orbital Gun"
044,000,0006,0052,000,0480,"Perimeter Alarm"
044,380,-027,0021,000,0269,"Barricade A \"
044,380,0019,0055,000,0269,"Barricade A \"
044,380,0073,0085,000,0269,"Barricade A \"
044,340,-043,0083,000,0269,"Barricade A \"
044,340,0008,0117,000,0269,"Barricade A \"
044,361,-078,0079,000,0270,"Barricade B /"
044,361,-020,0048,000,0270,"Barricade B /"
044,361,0027,0016,000,0270,"Barricade B /"
044,360,-018,0063,000,0639,"Mobile Orbital Gun"
044,300,-024,0022,000,0269,"Barricade A \"
044,300,0027,0055,000,0269,"Barricade A \"
044,301,-025,0018,000,0269,"Barricade A \"
044,260,-074,0041,000,0269,"Barricade A \"
044,260,-031,0068,000,0269,"Barricade A \"
044,260,0009,0096,000,0269,"Barricade A \"
044,281,-072,0083,000,0270,"Barricade B /"
044,281,-022,0060,000,0270,"Barricade B /"
044,281,0026,0032,000,0270,"Barricade B /"
044,280,-008,0063,000,0639,"Mobile Orbital Gun"
044,200,-079,0086,000,0270,"Barricade B /"
044,200,-025,0062,000,0270,"Barricade B /"
044,200,0022,0037,000,0270,"Barricade B /"
046,132,0011,0030,000,0254,"Small Barrels B /"
046,132,0034,0043,000,0254,"Small Barrels B /"
046,132,0063,0058,000,0254,"Small Barrels B /"
046,132,0092,0073,000,0254,"Small Barrels B /"
046,112,-024,0054,000,0254,"Small Barrels B /"
046,112,-007,0072,000,0254,"Small Barrels B /"
046,112,0018,0085,000,0254,"Small Barrels B /"
046,113,-061,0038,000,0254,"Small Barrels B /"
046,137,0027,0014,000,0270,"Barricade B /"
046,137,-069,0077,000,0270,"Barricade B /"
046,137,-022,0048,000,0270,"Barricade B /"
046,157,-019,0015,000,0271,"Barricade B \"
046,156,0038,0052,000,0271,"Barricade B \"
046,156,-012,0023,000,0271,"Barricade B \"
046,116,0013,0125,000,0271,"Barricade B \"
046,116,-039,0097,000,0271,"Barricade B \"
046,116,-084,0069,000,0271,"Barricade B \"
046,136,-011,0062,000,0639,"Mobile Orbital Gun"
046,199,0002,0086,000,0561,"Quonset Hut (Grass) R1"
046,199,0074,0048,000,0561,"Quonset Hut (Grass) R1"
046,199,0004,0012,000,0561,"Quonset Hut (Grass) R1"
046,199,-066,0054,000,0561,"Quonset Hut (Grass) R1"
046,179,-016,0036,000,0563,"Quonset Hut (Mntn) R1"
046,179,0038,0074,000,0563,"Quonset Hut (Mntn) R1"
046,192,0052,0030,000,0572,"Tent (Dirt) R2"
046,193,-036,0022,000,0572,"Tent (Dirt) R2"
046,193,0036,0040,000,0572,"Tent (Dirt) R2"
046,172,0044,0046,000,0576,"Tent (Mntn) R2"
046,172,0044,0086,000,0576,"Tent (Mntn) R2"
046,194,-028,0024,000,0576,"Tent (Mntn) R2"
046,132,-036,0072,000,0535,"Supply Container SW"
046,132,0012,0102,000,0535,"Supply Container SW"
046,152,0038,0032,000,0535,"Supply Container SW"
046,152,0086,0058,000,0535,"Supply Container SW"
046,152,0008,0054,000,0535,"Supply Container SW"
046,152,0056,0076,000,0535,"Supply Container SW"
047,116,0012,0040,000,0487,"Sensor Tower NE"
049,077,0043,0075,000,0081,"Crew Barracks NW"
049,078,0060,0046,000,0280,"Gas Tank SW"
049,078,0100,0064,000,0280,"Gas Tank SW"
050,080,0056,0036,000,0620,"Resource Warehouse SW"
051,160,-016,0052,000,0486,"Sensor Tower SW"
051,168,0008,0070,000,0536,"Container Stack SE"
051,148,0048,0066,000,0573,"Tent (Grass) R1"
051,128,0002,0098,000,0573,"Tent (Grass) R1"
051,128,0004,0034,000,0573,"Tent (Grass) R1"
051,166,-001,0093,000,0268,"Barricade A /"
051,166,0057,0065,000,0268,"Barricade A /"
051,146,-001,0094,000,0268,"Barricade A /"
051,146,0050,0062,000,0268,"Barricade A /"
051,126,-005,0094,000,0268,"Barricade A /"
051,126,0044,0066,000,0268,"Barricade A /"
051,166,-046,0062,000,0270,"Barricade B /"
051,166,0013,0030,000,0270,"Barricade B /"
051,146,-039,0062,000,0270,"Barricade B /"
051,146,0014,0029,000,0270,"Barricade B /"
051,126,-045,0065,000,0270,"Barricade B /"
051,126,0005,0035,000,0270,"Barricade B /"
052,025,-014,0064,000,0480,"Perimeter Alarm"
052,087,0008,0072,000,0480,"Perimeter Alarm"
052,149,-020,0080,000,0480,"Perimeter Alarm"
052,211,0000,0052,000,0480,"Perimeter Alarm"
052,044,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
052,127,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
052,209,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
052,252,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
END
