Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
002,388,0000,0064,000,0692,"Large Northeast Gate"
002,359,-036,0038,000,0208,"Big Tree"
002,337,0010,0070,000,0208,"Big Tree"
002,359,0000,0020,000,0208,"Big Tree"
002,338,-100,0064,000,0208,"Big Tree"
002,338,-020,0072,000,0208,"Big Tree"
002,336,0010,0062,000,0527,"Billboard A NW"
002,293,-002,0076,000,0526,"Billboard A SE"
003,384,0009,0058,000,0297,"Modern Farmhouse SE"
003,341,0023,0069,000,0298,"Modern Farmhouse SW"
003,386,-003,0039,000,0302,"Farmhouse SW "
003,343,-032,0052,000,0208,"Big Tree"
003,363,0002,0018,000,0208,"Big Tree"
003,344,-020,0028,000,0208,"Big Tree"
003,344,0002,0050,000,0208,"Big Tree"
003,342,0070,0044,000,0208,"Big Tree"
003,343,-074,0016,000,0208,"Big Tree"
003,366,0056,0082,000,0208,"Big Tree"
003,368,0002,0078,000,0208,"Big Tree"
003,346,-050,0060,000,0208,"Big Tree"
003,344,0042,0084,000,0208,"Big Tree"
003,368,-016,0056,000,0208,"Big Tree"
003,367,-008,0014,000,0208,"Big Tree"
003,368,-052,0076,000,0208,"Big Tree"
003,361,-046,0030,000,0208,"Big Tree"
003,360,-046,0042,000,0208,"Big Tree"
003,382,0026,0018,000,0208,"Big Tree"
003,382,0042,0092,000,0208,"Big Tree"
003,382,-028,0088,000,0208,"Big Tree"
003,362,-030,0024,000,0208,"Big Tree"
003,388,0000,0046,000,0208,"Big Tree"
003,389,-002,0022,000,0208,"Big Tree"
003,368,-034,0060,000,0208,"Big Tree"
007,398,-001,0060,000,0409,"Missile Turret"
007,379,-001,0060,000,0409,"Missile Turret"
007,317,-001,0060,000,0409,"Missile Turret"
007,275,-001,0060,000,0409,"Missile Turret"
007,273,-001,0060,000,0409,"Missile Turret"
007,399,-001,0060,000,0409,"Missile Turret"
007,319,-001,0060,000,0409,"Missile Turret"
007,271,-001,0060,000,0409,"Missile Turret"
007,351,0000,0067,000,0722,"Liquid Storage B R1"
007,353,0005,0068,000,0723,"Liquid Storage B R2"
007,391,-001,0063,000,0724,"Liquid Storage B R3"
007,393,-006,0066,000,0725,"Liquid Storage B R4"
007,326,0001,0065,000,0338,"Industrial Plant SE"
007,327,0001,0065,000,0338,"Industrial Plant SE"
007,328,0005,0069,000,0332,"Heavy Industrial SW"
007,308,0006,0065,000,0347,"Factory SE"
007,309,0001,0065,000,0336,"Industrial Plant NW"
007,324,0000,0061,000,0725,"Liquid Storage B R4"
007,344,0000,0068,000,0725,"Liquid Storage B R4"
007,343,-004,0063,000,0725,"Liquid Storage B R4"
007,366,-004,0059,000,0326,"Heavy Factory NW"
007,384,0018,0063,000,0324,"Heavy Factory SW"
007,367,0000,0028,000,0534,"Supply Container SE"
007,367,0001,0100,000,0534,"Supply Container SE"
007,368,0001,0025,000,0535,"Supply Container SW"
007,368,-002,0062,000,0535,"Supply Container SW"
007,388,-002,0023,000,0648,"Debris A"
007,387,-007,0063,000,0649,"Debris B"
007,347,0003,0066,000,0649,"Debris B"
007,395,0006,0065,000,0347,"Factory SE"
007,375,0006,0065,000,0347,"Factory SE"
007,355,-019,0064,000,0331,"Heavy Industrial SE"
007,357,0000,0034,000,0669,"Office 2_a3"
007,315,0000,0066,000,0581,"Railroad Tower B NW"
007,295,-038,0068,000,0582,"Railroad Tower B SW"
007,314,0019,0072,000,0583,"Railroad Tower B SE"
007,349,0012,0074,000,0583,"Railroad Tower B SE"
007,338,-002,0069,000,0643,"Windmill"
007,359,0000,0065,000,0643,"Windmill"
007,339,0000,0066,000,0643,"Windmill"
007,372,0002,0091,000,0469,"Turret Control"
007,382,0011,0095,000,0366,"Waste Processor NW"
007,362,0011,0095,000,0366,"Waste Processor NW"
007,115,-037,0052,000,0203,"Junked Cars NE"
007,135,0016,0090,000,0203,"Junked Cars NE"
007,136,-062,0075,000,0202,"Junked Cars NW"
007,177,-027,0075,000,0200,"Junked Cars SE"
007,177,0004,0029,000,0648,"Debris A"
007,156,0072,0066,000,0648,"Debris A"
007,136,-002,0055,000,0649,"Debris B"
007,115,-003,0109,000,0649,"Debris B"
007,116,-077,0069,000,0649,"Debris B"
007,156,0031,0042,000,0650,"Debris C"
007,135,0025,0040,000,0650,"Debris C"
007,177,0002,0059,000,0651,"Debris D"
007,134,0072,0061,000,0651,"Debris D"
007,116,0003,0101,000,0534,"Supply Container SE"
007,116,0044,0062,000,0200,"Junked Cars SE"
007,389,0001,0065,000,0338,"Industrial Plant SE"
007,311,0000,0061,000,0724,"Liquid Storage B R3"
007,313,0006,0059,000,0725,"Liquid Storage B R4"
007,267,0000,0060,000,0720,"Industrial Complex SW"
007,268,-001,0062,000,0720,"Industrial Complex SW"
007,286,0005,0068,000,0721,"Industrial Complex SE"
008,043,-001,0060,000,0409,"Missile Turret"
008,064,-001,0060,000,0409,"Missile Turret"
008,063,-001,0060,000,0409,"Missile Turret"
008,044,-001,0060,000,0409,"Missile Turret"
008,026,-001,0060,000,0409,"Missile Turret"
008,006,-001,0060,000,0409,"Missile Turret"
008,007,-001,0060,000,0409,"Missile Turret"
008,027,-001,0060,000,0409,"Missile Turret"
008,090,-001,0060,000,0409,"Missile Turret"
008,091,-001,0060,000,0409,"Missile Turret"
008,111,-001,0060,000,0409,"Missile Turret"
008,110,-001,0060,000,0409,"Missile Turret"
008,086,0000,0072,000,0491,"Headquarters Building SE"
008,067,0005,0061,000,0704,"Large Gate Control SE"
008,300,-001,0060,000,0409,"Missile Turret"
008,320,-001,0060,000,0409,"Missile Turret"
008,345,0021,0055,000,0035,"Relay Station SW (w/underlay)"
008,365,0021,0055,000,0035,"Relay Station SW (w/underlay)"
008,385,0021,0055,000,0035,"Relay Station SW (w/underlay)"
008,367,0000,0066,000,0643,"Windmill"
008,388,0000,0066,000,0643,"Windmill"
008,347,-002,0066,000,0643,"Windmill"
008,368,-002,0064,000,0643,"Windmill"
008,389,0000,0058,000,0643,"Windmill"
008,369,-004,0060,000,0643,"Windmill"
008,348,-004,0066,000,0643,"Windmill"
008,390,-004,0066,000,0643,"Windmill"
008,391,-004,0066,000,0643,"Windmill"
008,370,-004,0064,000,0643,"Windmill"
008,349,-004,0062,000,0643,"Windmill"
008,185,-064,0071,000,0264,"Guardhouse SE"
008,354,0001,0103,000,0267,"Guardhouse NE"
008,265,-022,0087,000,0563,"Quonset Hut (Mntn) R1"
008,265,0030,0047,000,0563,"Quonset Hut (Mntn) R1"
008,245,-031,0083,000,0563,"Quonset Hut (Mntn) R1"
008,245,0039,0057,000,0563,"Quonset Hut (Mntn) R1"
008,286,-019,0083,000,0563,"Quonset Hut (Mntn) R1"
008,286,0029,0049,000,0563,"Quonset Hut (Mntn) R1"
008,266,-029,0080,000,0563,"Quonset Hut (Mntn) R1"
008,266,0017,0057,000,0563,"Quonset Hut (Mntn) R1"
008,246,-028,0090,000,0563,"Quonset Hut (Mntn) R1"
008,246,0024,0064,000,0563,"Quonset Hut (Mntn) R1"
008,287,-020,0084,000,0563,"Quonset Hut (Mntn) R1"
008,287,0018,0053,000,0563,"Quonset Hut (Mntn) R1"
008,267,-004,0067,000,0563,"Quonset Hut (Mntn) R1"
008,331,-028,0052,000,0576,"Tent (Mntn) R2"
008,331,0044,0067,000,0576,"Tent (Mntn) R2"
008,332,-015,0066,000,0576,"Tent (Mntn) R2"
008,332,0055,0086,000,0576,"Tent (Mntn) R2"
008,310,0010,0092,000,0576,"Tent (Mntn) R2"
008,311,-054,0060,000,0576,"Tent (Mntn) R2"
008,311,-017,0086,000,0576,"Tent (Mntn) R2"
008,312,-067,0057,000,0576,"Tent (Mntn) R2"
008,312,-007,0089,000,0576,"Tent (Mntn) R2"
008,205,-066,0070,000,0268,"Barricade A /"
008,205,-025,0044,000,0268,"Barricade A /"
008,355,-056,0064,000,0269,"Barricade A \"
008,355,-004,0100,000,0269,"Barricade A \"
008,212,0000,0026,000,0648,"Debris A"
008,231,0041,0081,000,0648,"Debris A"
008,212,-071,0062,000,0650,"Debris C"
008,212,-006,0060,000,0650,"Debris C"
008,309,0000,0063,000,0651,"Debris D"
008,125,-001,0061,000,0638,"Main Generator"
008,123,0004,0055,000,0469,"Turret Control"
009,368,0004,0068,000,0633,"Mech Repair Bay"
009,369,0008,0091,000,0564,"Quonset Hut (Mntn) R2"
009,369,0017,0042,000,0564,"Quonset Hut (Mntn) R2"
009,106,0009,0058,000,0297,"Modern Farmhouse SE"
009,166,0009,0058,000,0297,"Modern Farmhouse SE"
009,229,0023,0069,000,0298,"Modern Farmhouse SW"
009,046,0004,0064,000,0300,"Stylish Farmhouse SW "
009,107,0004,0064,000,0300,"Stylish Farmhouse SW "
009,231,0004,0064,000,0300,"Stylish Farmhouse SW "
009,226,-003,0039,000,0302,"Farmhouse SW "
009,228,-003,0039,000,0302,"Farmhouse SW "
009,167,-003,0039,000,0302,"Farmhouse SW "
009,104,0004,0064,000,0078,"Stylish Farmhouse SE (w/underlay)"
009,164,-003,0039,000,0026,"Farmhouse SSE (w/underlay)"
009,064,-026,0092,000,0212,"Medium Tree"
009,043,0044,0094,000,0212,"Medium Tree"
009,064,-036,0052,000,0212,"Medium Tree"
009,044,0000,0048,000,0212,"Medium Tree"
009,063,0016,0062,000,0212,"Medium Tree"
009,023,0006,0104,000,0212,"Medium Tree"
009,063,-006,0096,000,0212,"Medium Tree"
009,168,0054,0062,000,0212,"Medium Tree"
009,128,-004,0060,000,0212,"Medium Tree"
009,128,-004,0114,000,0212,"Medium Tree"
009,168,0030,0056,000,0212,"Medium Tree"
009,128,0000,0092,000,0212,"Medium Tree"
009,209,0038,0032,000,0212,"Medium Tree"
009,148,-004,0038,000,0212,"Medium Tree"
009,226,0064,0052,000,0212,"Medium Tree"
009,227,0016,0098,000,0212,"Medium Tree"
009,186,-004,0112,000,0212,"Medium Tree"
009,206,-008,0108,000,0212,"Medium Tree"
009,163,-058,0074,000,0212,"Medium Tree"
009,182,0048,0052,000,0212,"Medium Tree"
009,204,0054,0052,000,0212,"Medium Tree"
009,183,-054,0056,000,0212,"Medium Tree"
009,205,0010,0110,000,0212,"Medium Tree"
