Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
012,179,-008,0048,000,0486,"Sensor Tower SW"
014,355,0080,0066,000,0219,"(null)"
014,376,0030,0102,000,0219,"(null)"
014,376,0072,0060,000,0219,"(null)"
014,394,-010,0032,000,0486,"Sensor Tower SW"
015,385,0084,0060,000,0219,"(null)"
015,387,-076,0080,000,0218,"(null)"
019,378,-024,0010,000,0208,"Big Tree"
019,398,0008,0044,000,0208,"Big Tree"
020,385,0010,0086,000,0208,"Big Tree"
020,385,0010,0138,000,0208,"Big Tree"
020,369,0000,0078,000,0208,"Big Tree"
020,369,-034,0096,000,0208,"Big Tree"
020,328,0060,0086,000,0208,"Big Tree"
020,328,-004,0052,000,0208,"Big Tree"
020,368,0072,0076,000,0208,"Big Tree"
020,331,0050,0080,000,0208,"Big Tree"
020,331,0044,0052,000,0208,"Big Tree"
020,290,-038,0078,000,0208,"Big Tree"
020,331,0090,0078,000,0208,"Big Tree"
020,291,-012,0022,000,0208,"Big Tree"
020,313,0094,0060,000,0208,"Big Tree"
020,272,0082,0070,000,0208,"Big Tree"
020,293,-046,0044,000,0208,"Big Tree"
020,334,0082,0058,000,0208,"Big Tree"
020,296,-034,0086,000,0208,"Big Tree"
020,295,0044,0052,000,0208,"Big Tree"
020,336,0042,0048,000,0208,"Big Tree"
020,337,-046,0090,000,0208,"Big Tree"
020,397,-001,0060,000,0409,"Missile Turret"
020,398,-001,0060,000,0409,"Missile Turret"
020,378,-001,0060,000,0409,"Missile Turret"
020,379,-001,0060,000,0409,"Missile Turret"
020,359,-001,0060,000,0409,"Missile Turret"
020,236,-001,0060,000,0409,"Missile Turret"
020,237,-001,0060,000,0409,"Missile Turret"
020,238,-001,0060,000,0409,"Missile Turret"
020,258,-001,0060,000,0409,"Missile Turret"
020,259,-001,0060,000,0409,"Missile Turret"
020,399,-001,0060,000,0409,"Missile Turret"
020,256,-001,0060,000,0409,"Missile Turret"
020,257,-001,0060,000,0409,"Missile Turret"
020,278,-001,0060,000,0409,"Missile Turret"
020,279,-001,0060,000,0409,"Missile Turret"
021,279,0008,0054,000,0341,"Pumping Station NE"
021,259,0014,0054,000,0341,"Pumping Station NE"
021,239,0014,0054,000,0341,"Pumping Station NE"
021,219,0008,0054,000,0341,"Pumping Station NE"
021,199,-003,0051,160,0150,"Small Business NE"
021,298,0055,0063,000,0277,"Streetlamp SW"
021,175,0000,0067,000,0638,"Main Generator"
021,176,0001,0069,000,0638,"Main Generator"
021,174,-002,0062,000,0638,"Main Generator"
021,217,0050,0030,000,0270,"Barricade B /"
021,197,-002,0056,000,0270,"Barricade B /"
021,177,-060,0090,000,0270,"Barricade B /"
021,197,0088,0054,000,0265,"Guardhouse SW"
021,290,-018,0018,000,0208,"Big Tree"
021,249,-088,0068,000,0208,"Big Tree"
021,310,0026,0016,000,0208,"Big Tree"
021,289,-002,0082,000,0208,"Big Tree"
021,290,-038,0028,000,0208,"Big Tree"
