Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
007,395,-086,0068,000,0224,"Small Bushy Tree"
008,381,-008,0141,000,0220,"Big Bushy Tree"
008,381,-048,0087,000,0220,"Big Bushy Tree"
008,381,-096,0091,000,0220,"Big Bushy Tree"
008,380,-004,0109,000,0220,"Big Bushy Tree"
008,380,0017,0050,000,0220,"Big Bushy Tree"
008,360,0019,0084,000,0220,"Big Bushy Tree"
008,380,0028,0119,000,0220,"Big Bushy Tree"
008,360,0019,0073,000,0220,"Big Bushy Tree"
008,381,0018,0033,000,0220,"Big Bushy Tree"
008,381,0018,0058,000,0220,"Big Bushy Tree"
008,361,-082,0058,000,0220,"Big Bushy Tree"
008,380,0018,0050,000,0220,"Big Bushy Tree"
008,360,0020,0084,000,0220,"Big Bushy Tree"
008,380,0029,0119,000,0220,"Big Bushy Tree"
008,360,0020,0073,000,0220,"Big Bushy Tree"
008,381,0019,0033,000,0220,"Big Bushy Tree"
008,381,0019,0058,000,0220,"Big Bushy Tree"
008,361,-081,0058,000,0220,"Big Bushy Tree"
008,381,-059,0106,000,0220,"Big Bushy Tree"
008,381,0055,0073,000,0220,"Big Bushy Tree"
008,361,-029,0119,000,0220,"Big Bushy Tree"
008,381,0002,0139,000,0220,"Big Bushy Tree"
008,382,-005,0083,000,0220,"Big Bushy Tree"
008,381,0002,0140,000,0220,"Big Bushy Tree"
008,382,-005,0084,000,0220,"Big Bushy Tree"
008,391,0034,0024,000,0208,"Big Tree"
008,391,0064,0041,000,0208,"Big Tree"
008,391,0018,0070,000,0208,"Big Tree"
008,371,-009,0076,000,0208,"Big Tree"
008,392,-037,0049,000,0208,"Big Tree"
008,328,-055,0102,000,0208,"Big Tree"
008,349,0015,0012,000,0208,"Big Tree"
008,348,-010,0018,000,0208,"Big Tree"
008,348,0007,0068,000,0208,"Big Tree"
008,347,0041,0044,000,0212,"Medium Tree"
008,327,-093,0077,000,0212,"Medium Tree"
008,327,-052,0081,000,0212,"Medium Tree"
008,327,-022,0061,000,0212,"Medium Tree"
008,347,0028,0077,000,0212,"Medium Tree"
008,347,-027,0036,000,0212,"Medium Tree"
008,392,-043,0061,000,0212,"Medium Tree"
008,392,0009,0110,000,0212,"Medium Tree"
008,392,-046,0117,000,0212,"Medium Tree"
008,372,-019,0035,000,0212,"Medium Tree"
008,372,0005,0119,000,0212,"Medium Tree"
008,371,-003,0035,000,0212,"Medium Tree"
008,372,-014,0125,000,0212,"Medium Tree"
008,372,-006,0083,000,0212,"Medium Tree"
008,392,0095,0055,000,0212,"Medium Tree"
008,384,0003,0053,000,0069,"Small Barn SSW (w/underlay)"
008,385,-013,0113,000,0208,"Big Tree"
008,385,0041,0086,000,0208,"Big Tree"
008,365,-028,0129,000,0208,"Big Tree"
008,385,0018,0092,000,0216,"Small Tree"
008,385,0078,0052,000,0216,"Small Tree"
