Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
040,326,-020,0044,000,0486,"Sensor Tower SW"
041,171,-032,0088,000,0593,"Blast Deflector R1"
041,266,-034,0086,000,0593,"Blast Deflector R1"
041,276,-026,0086,000,0593,"Blast Deflector R1"
041,297,0054,0040,000,0594,"Blast Deflector R2"
041,298,-036,0074,000,0595,"Blast Deflector R3 W"
041,193,-031,0065,000,0595,"Blast Deflector R3 W"
041,172,-052,0097,000,0594,"Blast Deflector R2"
041,213,0052,0092,000,0596,"Blast Deflector R4"
041,234,-035,0047,000,0597,"Blast Deflector R5 "
041,254,-048,0034,000,0598,"Blast Deflector R6"
041,291,0037,0040,000,0601,"Blast Deflector R9"
041,272,-052,0095,000,0600,"Blast Deflector R8"
041,270,-063,0089,000,0602,"Blast Deflector R10"
041,248,0046,0097,000,0604,"Blast Deflector R12"
041,228,0035,0082,000,0605,"Blast Deflector R13"
041,208,0050,0093,000,0606,"Blast Deflector R14"
041,189,0000,0079,000,0607,"Blast Deflector R15 S"
041,190,0048,0033,000,0608,"Blast Deflector R16"
041,371,-026,0079,000,0593,"Blast Deflector R1"
041,372,-051,0088,000,0594,"Blast Deflector R2"
041,370,-066,0088,000,0608,"Blast Deflector R16"
041,319,-055,0036,000,0596,"Blast Deflector R4"
041,339,-034,0044,000,0597,"Blast Deflector R5 "
041,359,-054,0035,000,0598,"Blast Deflector R6"
041,378,0006,0048,000,0599,"Blast Deflector R7 N"
041,397,0048,0035,000,0600,"Blast Deflector R8"
041,396,0039,0045,000,0601,"Blast Deflector R9"
041,395,0056,0033,000,0602,"Blast Deflector R10"
041,333,0039,0083,000,0605,"Blast Deflector R13"
041,353,0048,0098,000,0604,"Blast Deflector R12"
041,313,0057,0093,000,0606,"Blast Deflector R14"
041,275,-063,0091,000,0608,"Blast Deflector R16"
041,267,-056,0092,000,0594,"Blast Deflector R2"
041,309,-050,0040,000,0596,"Blast Deflector R4"
041,329,-026,0043,000,0597,"Blast Deflector R5 "
041,348,0065,0088,000,0598,"Blast Deflector R6"
041,387,0058,0035,000,0600,"Blast Deflector R8"
041,386,0040,0045,000,0601,"Blast Deflector R9"
041,385,0055,0033,000,0602,"Blast Deflector R10"
041,364,0024,0063,000,0603,"Blast Deflector R11 E"
041,343,0049,0096,000,0604,"Blast Deflector R12"
041,323,0042,0082,000,0605,"Blast Deflector R13"
041,304,-057,0033,000,0606,"Blast Deflector R14"
041,284,0001,0078,000,0607,"Blast Deflector R15 S"
041,285,0050,0032,000,0608,"Blast Deflector R16"
041,071,-004,0064,000,0533,"Pressure Tank"
041,072,0000,0066,000,0533,"Pressure Tank"
041,070,-002,0070,000,0533,"Pressure Tank"
041,142,-002,0056,000,0497,"Component Warehouse SW"
041,141,0000,0056,000,0550,"Observation Tower"
041,090,-010,0066,000,0533,"Pressure Tank"
041,091,-006,0060,000,0533,"Pressure Tank"
041,092,-006,0068,000,0533,"Pressure Tank"
041,051,-008,0070,000,0533,"Pressure Tank"
042,217,0014,0046,000,0487,"Sensor Tower NE"
042,197,0016,0052,000,0469,"Turret Control"
042,158,-001,0060,000,0514,"Pop-Up Cannon Turret, Dirt"
042,156,-004,0056,000,0522,"Clan Mine Pattern (Five)"
042,136,-002,0066,000,0522,"Clan Mine Pattern (Five)"
042,137,0000,0060,000,0522,"Clan Mine Pattern (Five)"
042,157,-004,0058,000,0522,"Clan Mine Pattern (Five)"
042,138,0000,0062,000,0522,"Clan Mine Pattern (Five)"
042,139,0004,0062,000,0522,"Clan Mine Pattern (Five)"
042,159,0000,0054,000,0522,"Clan Mine Pattern (Five)"
042,155,-001,0060,000,0514,"Pop-Up Cannon Turret, Dirt"
043,237,0050,0070,000,0208,"Big Tree"
043,239,-030,0056,000,0208,"Big Tree"
043,259,-064,0054,000,0208,"Big Tree"
043,218,-006,0078,000,0208,"Big Tree"
