Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
008,381,-008,0048,000,0228,"Pine Tree"
008,398,0042,0034,000,0228,"Pine Tree"
009,383,0058,0068,000,0228,"Pine Tree"
009,391,0024,0042,000,0228,"Pine Tree"
009,355,0060,0076,000,0228,"Pine Tree"
009,353,0028,0046,000,0228,"Pine Tree"
009,375,-046,0092,000,0228,"Pine Tree"
009,338,0020,0064,000,0228,"Pine Tree"
010,380,-014,0034,000,0228,"Pine Tree"
010,384,-014,0014,000,0228,"Pine Tree"
010,384,0028,0068,000,0228,"Pine Tree"
010,364,0044,0026,000,0228,"Pine Tree"
010,346,-020,0026,000,0228,"Pine Tree"
010,366,0024,0078,000,0228,"Pine Tree"
010,390,-002,0104,000,0228,"Pine Tree"
012,249,-003,0051,096,0396,"Two-Flat Home NE (centered)"
012,209,-003,0071,096,0395,"Two-Flat Home SE (centered)"
012,210,-003,0071,096,0395,"Two-Flat Home SE (centered)"
012,211,-003,0071,096,0395,"Two-Flat Home SE (centered)"
012,212,-003,0071,096,0395,"Two-Flat Home SE (centered)"
012,213,-003,0071,096,0395,"Two-Flat Home SE (centered)"
012,235,0005,0061,096,0309,"Geodesic Dome R3"
012,215,0005,0061,096,0309,"Geodesic Dome R3"
012,237,0005,0061,096,0309,"Geodesic Dome R3"
012,217,-012,0064,000,0279,"Gas Tank SE"
012,179,0076,0064,000,0532,"Billboard C SW"
012,178,0014,0032,000,0525,"Billboard A SW"
012,117,-056,0076,000,0566,"Stripmall A SW"
012,387,-030,0096,000,0275,"Streetlamp NE"
012,389,-031,0092,000,0275,"Streetlamp NE"
012,391,-040,0091,000,0275,"Streetlamp NE"
012,398,-038,0085,000,0275,"Streetlamp NE"
012,269,-034,0090,000,0275,"Streetlamp NE"
012,267,-038,0092,000,0275,"Streetlamp NE"
012,189,-040,0076,000,0275,"Streetlamp NE"
012,191,-025,0093,000,0275,"Streetlamp NE"
012,193,-032,0085,000,0275,"Streetlamp NE"
012,195,-025,0089,000,0275,"Streetlamp NE"
012,197,-039,0080,000,0275,"Streetlamp NE"
012,097,-032,0079,000,0275,"Streetlamp NE"
012,099,-029,0089,000,0275,"Streetlamp NE"
012,099,0041,0034,000,0277,"Streetlamp SW"
012,097,0036,0038,000,0277,"Streetlamp SW"
012,195,0032,0049,000,0277,"Streetlamp SW"
012,193,0027,0042,000,0277,"Streetlamp SW"
012,191,0033,0048,000,0277,"Streetlamp SW"
012,189,0041,0041,000,0277,"Streetlamp SW"
012,267,0030,0048,000,0277,"Streetlamp SW"
012,269,0028,0048,000,0277,"Streetlamp SW"
012,398,0019,0043,000,0277,"Streetlamp SW"
012,387,0033,0047,000,0277,"Streetlamp SW"
012,379,0032,0082,000,0278,"Streetlamp NW"
012,339,0032,0076,000,0278,"Streetlamp NW"
012,379,-024,0038,000,0276,"Streetlamp SE"
012,339,-026,0038,000,0276,"Streetlamp SE"
012,366,-028,0042,000,0276,"Streetlamp SE"
012,326,-034,0038,000,0276,"Streetlamp SE"
012,307,0026,0042,000,0277,"Streetlamp SW"
012,309,0016,0036,000,0277,"Streetlamp SW"
012,307,-038,0074,000,0275,"Streetlamp NE"
012,309,-040,0070,000,0275,"Streetlamp NE"
012,330,-018,0044,000,0276,"Streetlamp SE"
012,290,-024,0040,000,0276,"Streetlamp SE"
012,248,0034,0072,000,0278,"Streetlamp NW"
012,208,0032,0072,000,0278,"Streetlamp NW"
012,248,-020,0042,000,0276,"Streetlamp SE"
012,208,-020,0042,000,0276,"Streetlamp SE"
012,176,-024,0046,000,0276,"Streetlamp SE"
012,136,-020,0044,000,0276,"Streetlamp SE"
012,096,-034,0044,000,0276,"Streetlamp SE"
012,136,0040,0074,000,0278,"Streetlamp NW"
012,287,0000,0070,000,0204,"HazMat Sphere R1"
012,288,0000,0072,000,0204,"HazMat Sphere R1"
012,289,0000,0068,000,0204,"HazMat Sphere R1"
012,313,-071,0054,000,0268,"Barricade A /"
012,313,-018,0025,000,0268,"Barricade A /"
012,327,-004,0030,096,0335,"Industrial Plant SW"
012,347,-004,0030,096,0335,"Industrial Plant SW"
012,369,-004,0030,000,0337,"Industrial Plant NE "
012,349,-004,0030,000,0337,"Industrial Plant NE "
012,329,-004,0030,000,0337,"Industrial Plant NE "
012,179,-076,0058,000,0551,"Large Office Building A"
012,239,0010,0058,000,0671,"Office 3_a2"
012,259,0002,0096,000,0669,"Office 2_a3"
012,354,-005,0061,000,0095,"Resource Bunker (empty) SE"
012,177,0018,0047,000,0144,"Small Office Building NE"
012,118,-003,0051,000,0150,"Small Business NE"
012,119,-003,0051,000,0150,"Small Business NE"
012,138,-002,0065,000,0151,"Small Business SW"
012,139,-002,0065,000,0151,"Small Business SW"
012,295,0001,0055,000,0296,"Command Station"
012,294,0001,0055,000,0296,"Command Station"
012,296,-052,0062,000,0265,"Guardhouse SW"
012,293,0004,0088,000,0265,"Guardhouse SW"
012,367,-004,0030,000,0335,"Industrial Plant SW"
013,360,0004,0064,000,0549,"Kurita-style Home D (w/low wall) SW"
013,340,0006,0074,000,0544,"Kurita-style Home B SE"
013,320,0002,0068,000,0542,"Kurita-style Home A SE"
013,300,-004,0064,000,0547,"Kurita-style Home C (w/low wall) SW"
013,362,0010,0064,000,0547,"Kurita-style Home C (w/low wall) SW"
013,323,0004,0064,000,0547,"Kurita-style Home C (w/low wall) SW"
013,302,-004,0056,000,0548,"Kurita-style Home D (w/low wall) SE"
013,301,0006,0065,096,0353,"House (w/pool) NE"
013,363,0010,0064,000,0545,"Kurita-style Home B SW"
013,343,0004,0066,000,0544,"Kurita-style Home B SE"
013,303,0004,0070,000,0544,"Kurita-style Home B SE"
013,361,0006,0065,096,0351,"House (w/pool) SW"
013,341,-042,0063,000,0220,"Big Bushy Tree"
013,341,0014,0025,000,0220,"Big Bushy Tree"
013,321,-049,0063,000,0220,"Big Bushy Tree"
013,321,0004,0031,000,0220,"Big Bushy Tree"
013,321,0057,0057,000,0220,"Big Bushy Tree"
013,322,0007,0020,000,0220,"Big Bushy Tree"
013,322,0058,0050,000,0220,"Big Bushy Tree"
013,322,0038,0077,000,0220,"Big Bushy Tree"
013,322,-007,0096,000,0220,"Big Bushy Tree"
013,342,0058,0056,000,0220,"Big Bushy Tree"
013,342,0000,0086,000,0220,"Big Bushy Tree"
013,342,-062,0066,000,0220,"Big Bushy Tree"
013,341,-016,0091,000,0220,"Big Bushy Tree"
013,163,-022,0094,000,0570,"Stripmall C SW"
013,162,-078,0064,000,0566,"Stripmall A SW"
013,162,0072,0046,000,0530,"Billboard B SW"
013,161,0044,0034,000,0525,"Billboard A SW"
013,381,-034,0093,000,0275,"Streetlamp NE"
013,383,-022,0093,000,0275,"Streetlamp NE"
013,283,-034,0090,000,0275,"Streetlamp NE"
013,281,-023,0091,000,0275,"Streetlamp NE"
013,081,-040,0086,000,0275,"Streetlamp NE"
013,083,-029,0089,000,0275,"Streetlamp NE"
013,083,0038,0040,000,0277,"Streetlamp SW"
013,081,0036,0040,000,0277,"Streetlamp SW"
013,383,0031,0050,000,0277,"Streetlamp SW"
013,381,0024,0046,000,0277,"Streetlamp SW"
013,164,0032,0082,000,0278,"Streetlamp NW"
013,124,0026,0082,000,0278,"Streetlamp NW"
013,168,-072,0065,000,0268,"Barricade A /"
013,168,-011,0029,000,0268,"Barricade A /"
013,166,0006,0101,000,0268,"Barricade A /"
013,166,0067,0067,000,0268,"Barricade A /"
013,126,0004,0101,000,0268,"Barricade A /"
013,126,0065,0066,000,0268,"Barricade A /"
013,128,-073,0069,000,0268,"Barricade A /"
013,128,-014,0030,000,0268,"Barricade A /"
013,168,0071,0066,000,0268,"Barricade A /"
013,168,0017,0098,000,0268,"Barricade A /"
013,170,-061,0066,000,0268,"Barricade A /"
013,170,0002,0032,000,0268,"Barricade A /"
013,128,0010,0103,000,0268,"Barricade A /"
013,128,0068,0074,000,0268,"Barricade A /"
