Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
003,377,0004,0082,000,0469,"Turret Control"
003,375,-018,0056,000,0488,"Support Building"
003,379,0051,0075,000,0382,"Field Office SW"
003,395,-006,0096,000,0563,"Quonset Hut (Mntn) R1"
003,378,0002,0094,000,0564,"Quonset Hut (Mntn) R2"
003,399,-078,0062,000,0534,"Supply Container SE"
003,399,-042,0082,000,0534,"Supply Container SE"
003,399,-010,0106,000,0534,"Supply Container SE"
004,325,-002,0066,000,0633,"Mech Repair Bay"
011,218,0028,0064,000,0208,"Big Tree"
012,186,-033,0076,000,0208,"Big Tree"
012,186,-056,0043,000,0208,"Big Tree"
012,186,-080,0060,000,0208,"Big Tree"
012,206,0050,0045,000,0208,"Big Tree"
012,206,0012,0019,000,0208,"Big Tree"
012,206,0034,0039,000,0208,"Big Tree"
012,206,0034,0063,000,0208,"Big Tree"
012,206,0000,0035,000,0208,"Big Tree"
012,206,0000,0076,000,0208,"Big Tree"
012,206,-046,0073,000,0208,"Big Tree"
012,205,0060,0074,000,0208,"Big Tree"
012,204,-076,0054,000,0208,"Big Tree"
012,265,-010,0062,000,0208,"Big Tree"
012,288,0066,0070,000,0208,"Big Tree"
012,331,-074,0054,000,0208,"Big Tree"
012,347,0102,0064,000,0208,"Big Tree"
012,305,0036,0026,000,0208,"Big Tree"
012,225,0012,0096,000,0208,"Big Tree"
012,203,0076,0068,000,0208,"Big Tree"
012,181,0020,0062,000,0208,"Big Tree"
012,222,-014,0136,000,0208,"Big Tree"
012,303,0084,0064,000,0208,"Big Tree"
012,281,0072,0044,000,0208,"Big Tree"
012,280,-010,0056,000,0208,"Big Tree"
012,321,-022,0024,000,0208,"Big Tree"
012,323,-016,0042,000,0208,"Big Tree"
012,388,-028,0028,000,0208,"Big Tree"
012,147,-001,0060,000,0409,"Missile Turret"
012,127,-001,0060,000,0409,"Missile Turret"
012,149,-001,0060,000,0409,"Missile Turret"
012,150,-001,0060,000,0409,"Missile Turret"
012,087,-001,0060,000,0409,"Missile Turret"
012,088,-001,0060,000,0409,"Missile Turret"
012,110,-001,0060,000,0409,"Missile Turret"
012,111,-001,0060,000,0409,"Missile Turret"
012,173,-001,0060,000,0409,"Missile Turret"
012,153,-001,0060,000,0409,"Missile Turret"
012,049,-001,0060,000,0409,"Missile Turret"
012,050,-001,0060,000,0409,"Missile Turret"
012,039,0010,0056,000,0488,"Support Building"
012,206,0084,0064,000,0208,"Big Tree"
012,207,-021,0028,000,0208,"Big Tree"
012,207,-043,0058,000,0208,"Big Tree"
012,207,-012,0052,000,0208,"Big Tree"
012,185,0009,0018,000,0208,"Big Tree"
012,185,0034,0044,000,0208,"Big Tree"
012,185,0092,0069,000,0208,"Big Tree"
