Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
002,294,0000,0000,000,0687,"Red Flag"
002,294,-039,0084,000,0255,"Small Barrels B \"
002,293,-042,0082,000,0255,"Small Barrels B \"
002,293,-046,0041,000,0254,"Small Barrels B /"
002,273,-044,0037,000,0254,"Small Barrels B /"
002,294,0038,0085,000,0254,"Small Barrels B /"
002,274,0030,0088,000,0254,"Small Barrels B /"
002,273,0050,0038,000,0255,"Small Barrels B \"
002,274,0038,0034,000,0255,"Small Barrels B \"
003,352,-010,0061,000,0522,"Clan Mine Pattern (Five)"
003,353,-004,0060,000,0522,"Clan Mine Pattern (Five)"
003,333,-001,0064,000,0522,"Clan Mine Pattern (Five)"
003,313,-009,0056,000,0522,"Clan Mine Pattern (Five)"
003,293,-015,0070,000,0522,"Clan Mine Pattern (Five)"
003,314,-003,0062,000,0522,"Clan Mine Pattern (Five)"
003,334,0014,0068,000,0522,"Clan Mine Pattern (Five)"
003,351,-002,0064,000,0522,"Clan Mine Pattern (Five)"
003,273,-004,0064,000,0522,"Clan Mine Pattern (Five)"
003,253,-016,0068,000,0522,"Clan Mine Pattern (Five)"
003,290,0003,0067,000,0483,"Auxiliary Generator"
007,154,-001,0060,000,0409,"Missile Turret"
007,114,-001,0060,000,0409,"Missile Turret"
007,217,-001,0060,000,0409,"Missile Turret"
007,218,0006,0070,000,0705,"Large Gate Control SW"
007,259,0000,0064,000,0693,"Large Southwest Gate"
007,117,0008,0054,000,0469,"Turret Control"
008,269,-001,0060,000,0409,"Missile Turret"
008,225,-001,0060,000,0409,"Missile Turret"
008,220,-001,0060,000,0409,"Missile Turret"
008,309,-001,0060,000,0522,"Clan Mine Pattern (Five)"
008,310,0004,0062,000,0522,"Clan Mine Pattern (Five)"
008,334,-002,0072,000,0522,"Clan Mine Pattern (Five)"
008,333,0010,0070,000,0522,"Clan Mine Pattern (Five)"
008,312,-002,0058,000,0522,"Clan Mine Pattern (Five)"
008,112,0020,0054,000,0518,"Clan Administration Building"
008,091,-003,0051,000,0520,"Water Fountain"
008,110,0049,0072,000,0208,"Big Tree"
008,131,0070,0056,000,0208,"Big Tree"
008,071,-004,0092,000,0208,"Big Tree"
008,114,-029,0031,000,0208,"Big Tree"
008,094,-054,0037,000,0208,"Big Tree"
008,151,0106,0064,000,0212,"Medium Tree"
008,153,0005,0012,000,0212,"Medium Tree"
008,132,0063,0081,000,0212,"Medium Tree"
008,110,-033,0082,000,0212,"Medium Tree"
008,090,0074,0049,000,0212,"Medium Tree"
008,092,0078,0066,000,0212,"Medium Tree"
008,072,0054,0086,000,0212,"Medium Tree"
008,074,-082,0068,000,0212,"Medium Tree"
008,114,0060,0064,000,0212,"Medium Tree"
008,133,0091,0065,000,0212,"Medium Tree"
008,134,-007,0063,000,0212,"Medium Tree"
008,111,0003,0027,000,0216,"Small Tree"
008,110,-004,0106,000,0216,"Small Tree"
008,130,0061,0083,000,0216,"Small Tree"
008,131,0047,0099,000,0216,"Small Tree"
008,153,0080,0049,000,0216,"Small Tree"
008,113,-074,0070,000,0216,"Small Tree"
008,093,-035,0083,000,0216,"Small Tree"
008,073,-023,0081,000,0220,"Big Bushy Tree"
008,073,0054,0063,000,0220,"Big Bushy Tree"
008,111,0001,0067,000,0220,"Big Bushy Tree"
008,090,0016,0093,000,0220,"Big Bushy Tree"
008,113,0001,0069,000,0220,"Big Bushy Tree"
008,114,-005,0090,000,0220,"Big Bushy Tree"
008,072,-016,0066,000,0224,"Small Bushy Tree"
008,072,-050,0070,000,0224,"Small Bushy Tree"
008,071,0051,0076,000,0224,"Small Bushy Tree"
008,070,0019,0047,000,0224,"Small Bushy Tree"
008,070,0000,0075,000,0224,"Small Bushy Tree"
008,113,0028,0090,000,0224,"Small Bushy Tree"
008,114,-054,0092,000,0224,"Small Bushy Tree"
008,115,-065,0059,000,0224,"Small Bushy Tree"
