Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
008,399,-002,0048,000,0486,"Sensor Tower SW"
008,396,0024,0058,000,0537,"Container Stack SW"
014,105,-004,0030,000,0486,"Sensor Tower SW"
014,126,0004,0064,000,0629,"Sensor Control SW"
014,059,-001,0060,000,0409,"Missile Turret"
014,281,0006,0060,000,0537,"Container Stack SW"
014,190,0000,0064,000,0691,"Large Southeast Gate"
014,228,0000,0064,000,0693,"Large Southwest Gate"
014,168,-008,0066,000,0633,"Mech Repair Bay"
014,399,-002,0034,000,0274,"Rock Cluster C"
015,155,0004,0064,000,0469,"Turret Control"
015,043,-001,0060,000,0409,"Missile Turret"
015,106,-001,0060,000,0409,"Missile Turret"
015,110,-001,0060,000,0409,"Missile Turret"
015,174,-001,0060,000,0409,"Missile Turret"
015,237,-001,0060,000,0409,"Missile Turret"
015,318,-001,0060,000,0409,"Missile Turret"
015,378,-001,0060,000,0409,"Missile Turret"
015,136,0046,0080,000,0208,"Big Tree"
015,137,-054,0064,000,0208,"Big Tree"
015,156,0026,0084,000,0208,"Big Tree"
015,114,-018,0058,000,0208,"Big Tree"
015,135,0058,0062,000,0208,"Big Tree"
015,134,-068,0058,000,0208,"Big Tree"
015,113,-046,0054,000,0208,"Big Tree"
015,134,0036,0094,000,0208,"Big Tree"
015,135,-014,0120,000,0208,"Big Tree"
015,176,0048,0046,000,0208,"Big Tree"
015,175,0016,0078,000,0208,"Big Tree"
015,154,-016,0070,000,0208,"Big Tree"
015,196,0106,0060,000,0208,"Big Tree"
015,177,0038,0058,000,0212,"Medium Tree"
015,178,-002,0106,000,0212,"Medium Tree"
015,158,-062,0026,000,0212,"Medium Tree"
015,136,-036,0040,000,0212,"Medium Tree"
015,115,-022,0046,000,0212,"Medium Tree"
015,093,0018,0106,000,0212,"Medium Tree"
015,093,-048,0092,000,0212,"Medium Tree"
015,113,0024,0070,000,0212,"Medium Tree"
015,133,-012,0008,000,0212,"Medium Tree"
015,092,-066,0108,000,0212,"Medium Tree"
015,153,0028,0038,000,0212,"Medium Tree"
015,154,0082,0048,000,0212,"Medium Tree"
015,115,-086,0070,000,0212,"Medium Tree"
015,177,-032,0080,000,0212,"Medium Tree"
015,196,0048,0050,000,0212,"Medium Tree"
015,116,-030,0066,000,0212,"Medium Tree"
015,136,-028,0100,000,0212,"Medium Tree"
015,198,-036,0040,000,0216,"Small Tree"
015,178,-004,0026,000,0216,"Small Tree"
015,158,0032,0092,000,0216,"Small Tree"
015,117,-008,0058,000,0216,"Small Tree"
015,095,-008,0092,000,0216,"Small Tree"
015,094,0018,0074,000,0216,"Small Tree"
015,094,0004,0016,000,0216,"Small Tree"
015,093,0006,0012,000,0216,"Small Tree"
015,134,0036,0024,000,0216,"Small Tree"
