Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
007,353,-007,0100,000,0532,"Billboard C SW"
007,333,-002,0067,000,0480,"Perimeter Alarm"
007,373,-001,0060,000,0514,"Pop-Up Cannon Turret, Dirt"
007,388,-009,0075,000,0348,"Factory SW"
008,191,0001,0038,000,0480,"Perimeter Alarm"
008,189,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
009,326,0010,0033,000,0480,"Perimeter Alarm"
009,365,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
009,367,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
013,390,0010,0062,000,0496,"Component Warehouse SE"
013,310,0004,0058,000,0496,"Component Warehouse SE"
013,330,-002,0056,000,0496,"Component Warehouse SE"
013,377,-001,0060,000,0409,"Missile Turret"
013,337,-001,0060,000,0409,"Missile Turret"
013,273,-001,0060,000,0409,"Missile Turret"
013,348,-001,0060,000,0409,"Missile Turret"
013,290,0012,0060,000,0496,"Component Warehouse SE"
013,395,0005,0061,000,0307,"Geodesic Dome R1"
013,359,0000,0064,000,0644,"Southeast Gate"
013,234,0000,0064,000,0645,"Northeast Gate"
013,232,0000,0064,000,0645,"Northeast Gate"
013,248,-001,0060,000,0409,"Missile Turret"
013,277,-001,0060,000,0409,"Missile Turret"
013,293,0000,0065,000,0711,"Gate Control NE"
013,370,0008,0074,000,0491,"Headquarters Building SE"
013,350,0005,0062,000,0502,"MechWarrior Barracks NW"
013,357,0001,0064,000,0708,"Gate Control SE"
013,335,0005,0062,000,0498,"Activation Marker"
013,355,-031,0075,000,0080,"Crew Barracks NE"
013,048,-005,0048,000,0070,"Large Barn SSE (w/underlay)"
013,008,-019,0065,000,0383,"Processing Plant NW"
013,270,0005,0061,000,0307,"Geodesic Dome R1"
013,353,0005,0051,000,0469,"Turret Control"
014,017,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
014,076,0001,0064,000,0480,"Perimeter Alarm"
015,264,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
015,372,-001,0060,000,0410,"Laser Turret"
015,374,-001,0060,000,0410,"Laser Turret"
015,376,-001,0060,000,0410,"Laser Turret"
015,275,-001,0060,000,0409,"Missile Turret"
015,277,-001,0060,000,0409,"Missile Turret"
015,276,0009,0056,000,0469,"Turret Control"
015,265,0004,0066,000,0480,"Perimeter Alarm"
016,044,0012,0064,000,0480,"Perimeter Alarm"
016,045,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
016,082,-001,0060,000,0512,"Pop-Up Missile Turret Grass"
016,316,0002,0078,000,0537,"Container Stack SW"
016,351,-002,0031,000,0254,"Small Barrels B /"
016,331,-038,0055,000,0254,"Small Barrels B /"
016,333,0004,0075,000,0522,"Clan Mine Pattern (Five)"
016,354,-007,0067,000,0522,"Clan Mine Pattern (Five)"
016,334,0001,0081,000,0522,"Clan Mine Pattern (Five)"
016,314,-015,0060,000,0522,"Clan Mine Pattern (Five)"
016,296,0000,0075,000,0522,"Clan Mine Pattern (Five)"
016,297,0007,0085,000,0522,"Clan Mine Pattern (Five)"
016,318,-001,0079,000,0522,"Clan Mine Pattern (Five)"
016,317,-014,0070,000,0522,"Clan Mine Pattern (Five)"
016,338,-003,0057,000,0522,"Clan Mine Pattern (Five)"
016,337,0003,0071,000,0522,"Clan Mine Pattern (Five)"
016,335,-005,0062,000,0522,"Clan Mine Pattern (Five)"
016,355,0004,0068,000,0522,"Clan Mine Pattern (Five)"
016,319,0008,0070,000,0522,"Clan Mine Pattern (Five)"
017,301,0000,0060,000,0252,"Small Barrels A /"
017,321,0046,0047,000,0252,"Small Barrels A /"
018,078,0032,0056,000,0208,"Big Tree"
018,118,0058,0080,000,0208,"Big Tree"
018,099,-068,0066,000,0208,"Big Tree"
018,119,-010,0044,000,0208,"Big Tree"
018,058,-070,0054,000,0208,"Big Tree"
018,098,0010,0104,000,0208,"Big Tree"
018,078,-070,0076,000,0208,"Big Tree"
018,159,0034,0034,000,0208,"Big Tree"
019,030,0002,0070,000,0496,"Component Warehouse SE"
019,010,0012,0066,000,0496,"Component Warehouse SE"
019,053,-001,0060,000,0409,"Missile Turret"
019,016,-012,0058,000,0488,"Support Building"
019,094,0000,0064,000,0646,"Southwest Gate"
019,092,0000,0064,000,0646,"Southwest Gate"
019,057,-001,0060,000,0409,"Missile Turret"
019,048,-001,0060,000,0409,"Missile Turret"
019,033,-002,0065,000,0709,"Gate Control SW"
019,373,-003,0065,000,0480,"Perimeter Alarm"
019,391,0007,0099,000,0303,"Fuel Tank"
019,371,0001,0092,000,0303,"Fuel Tank"
019,393,0000,0092,000,0303,"Fuel Tank"
019,395,0003,0098,000,0303,"Fuel Tank"
019,375,0001,0090,000,0303,"Fuel Tank"
019,351,-001,0060,000,0511,"Pop-Up Cannon Turret, Grass"
019,122,-048,0064,000,0208,"Big Tree"
019,122,-040,0024,000,0208,"Big Tree"
019,101,0058,0074,000,0208,"Big Tree"
019,122,-062,0086,000,0208,"Big Tree"
019,141,-020,0018,000,0208,"Big Tree"
019,162,0056,0036,000,0208,"Big Tree"
