Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
012,330,0010,0060,000,0721,"Industrial Complex SE"
012,332,-002,0044,000,0540,"Loading Platform (non-ani) NE"
012,288,-008,0049,000,0626,"Loading Facility NE"
012,306,0069,0070,000,0206,"HazMat Sphere R3"
012,307,0075,0067,000,0206,"HazMat Sphere R3"
012,394,0004,0040,000,0676,"Office 1b_a3"
012,395,-004,0068,000,0520,"Water Fountain"
012,371,-010,0030,000,0534,"Supply Container SE"
012,327,0054,0056,000,0648,"Debris A"
012,327,0020,0090,000,0649,"Debris B"
012,392,0000,0085,000,0536,"Container Stack SE"
020,259,0074,0068,000,0264,"Guardhouse SE"
020,259,-014,0011,000,0252,"Small Barrels A /"
020,259,-101,0065,000,0252,"Small Barrels A /"
020,255,0026,0038,000,0208,"Big Tree"
020,235,0038,0032,000,0208,"Big Tree"
020,215,0030,0064,000,0208,"Big Tree"
020,195,-004,0054,000,0208,"Big Tree"
020,256,-014,0008,000,0208,"Big Tree"
020,256,-030,0064,000,0208,"Big Tree"
020,197,-014,0060,000,0208,"Big Tree"
020,197,0020,0064,000,0208,"Big Tree"
020,199,0012,0066,000,0208,"Big Tree"
020,199,-036,0044,000,0208,"Big Tree"
020,157,0004,0080,000,0208,"Big Tree"
020,156,-002,0048,000,0208,"Big Tree"
020,155,-038,0048,000,0208,"Big Tree"
020,175,-006,0068,000,0208,"Big Tree"
020,174,0008,0104,000,0208,"Big Tree"
020,194,0010,0066,000,0208,"Big Tree"
020,135,0006,0070,000,0208,"Big Tree"
020,136,0044,0028,000,0208,"Big Tree"
020,157,0068,0034,000,0208,"Big Tree"
020,158,-004,0070,000,0208,"Big Tree"
020,138,0020,0030,000,0208,"Big Tree"
020,117,-006,0102,000,0208,"Big Tree"
020,117,0002,0028,000,0208,"Big Tree"
020,156,0050,0110,000,0208,"Big Tree"
020,397,-008,0150,000,0208,"Big Tree"
020,332,0034,0032,000,0208,"Big Tree"
020,330,-008,0102,000,0208,"Big Tree"
020,372,-054,0040,000,0208,"Big Tree"
020,374,0020,0070,000,0208,"Big Tree"
020,356,-074,0050,000,0208,"Big Tree"
020,396,-034,0106,000,0208,"Big Tree"
021,302,0014,0050,000,0721,"Industrial Complex SE"
021,241,-019,0075,000,0381,"Field Office SE"
021,263,-072,0068,000,0535,"Supply Container SW"
021,263,0000,0028,000,0535,"Supply Container SW"
021,263,0006,0074,000,0535,"Supply Container SW"
021,280,-038,0064,000,0561,"Quonset Hut (Grass) R1"
021,280,0068,0066,000,0561,"Quonset Hut (Grass) R1"
021,260,-032,0052,000,0561,"Quonset Hut (Grass) R1"
021,140,0024,0090,000,0208,"Big Tree"
021,120,-080,0074,000,0208,"Big Tree"
021,120,-006,0072,000,0208,"Big Tree"
022,290,0010,0060,000,0721,"Industrial Complex SE"
023,390,-001,0060,000,0409,"Missile Turret"
023,348,-001,0060,000,0409,"Missile Turret"
029,378,-036,0042,000,0208,"Big Tree"
029,359,-048,0082,000,0208,"Big Tree"
029,316,-054,0092,000,0208,"Big Tree"
029,276,0006,0058,000,0208,"Big Tree"
029,236,0080,0052,000,0208,"Big Tree"
029,195,0068,0068,000,0208,"Big Tree"
029,215,0038,0086,000,0208,"Big Tree"
