Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
004,374,0020,0068,000,0212,"Medium Tree"
004,374,0038,0024,000,0212,"Medium Tree"
004,374,0016,0016,000,0212,"Medium Tree"
004,374,-052,0066,000,0212,"Medium Tree"
004,375,-010,0014,000,0212,"Medium Tree"
004,374,-020,0028,000,0208,"Big Tree"
004,373,0002,0102,000,0208,"Big Tree"
005,382,0048,0036,000,0212,"Medium Tree"
005,362,-004,0076,000,0212,"Medium Tree"
005,362,-030,0060,000,0212,"Medium Tree"
005,362,0050,0076,000,0212,"Medium Tree"
005,363,-064,0042,000,0212,"Medium Tree"
005,383,-004,0046,000,0212,"Medium Tree"
005,362,-010,0086,000,0208,"Big Tree"
005,363,-014,0008,000,0208,"Big Tree"
005,362,0008,0108,000,0208,"Big Tree"
005,383,0034,0102,000,0208,"Big Tree"
005,242,-058,0052,000,0208,"Big Tree"
005,242,-082,0068,000,0208,"Big Tree"
005,242,-014,0102,000,0208,"Big Tree"
012,196,0060,0084,000,0212,"Medium Tree"
012,197,-018,0012,000,0212,"Medium Tree"
012,197,0006,0018,000,0212,"Medium Tree"
012,198,0004,0006,000,0212,"Medium Tree"
012,215,-004,0020,000,0212,"Medium Tree"
012,214,0036,0098,000,0212,"Medium Tree"
012,396,0002,0042,000,0611,"IS Mine Pattern (Five)"
012,397,0012,0052,000,0611,"IS Mine Pattern (Five)"
012,398,-006,0056,000,0611,"IS Mine Pattern (Five)"
012,376,0002,0036,000,0611,"IS Mine Pattern (Five)"
012,377,0004,0040,000,0611,"IS Mine Pattern (Five)"
012,378,-018,0042,000,0611,"IS Mine Pattern (Five)"
012,356,-004,0052,000,0611,"IS Mine Pattern (Five)"
012,357,-004,0042,000,0611,"IS Mine Pattern (Five)"
012,358,0000,0042,000,0611,"IS Mine Pattern (Five)"
012,336,0004,0064,000,0611,"IS Mine Pattern (Five)"
012,337,0000,0072,000,0611,"IS Mine Pattern (Five)"
012,338,0006,0056,000,0611,"IS Mine Pattern (Five)"
012,316,0000,0064,000,0611,"IS Mine Pattern (Five)"
012,317,0014,0068,000,0611,"IS Mine Pattern (Five)"
012,318,0000,0074,000,0611,"IS Mine Pattern (Five)"
012,296,0008,0052,000,0611,"IS Mine Pattern (Five)"
012,297,0000,0048,000,0611,"IS Mine Pattern (Five)"
012,298,0002,0064,000,0611,"IS Mine Pattern (Five)"
012,276,0018,0052,000,0611,"IS Mine Pattern (Five)"
012,277,-002,0062,000,0611,"IS Mine Pattern (Five)"
012,278,-004,0044,000,0611,"IS Mine Pattern (Five)"
012,256,0002,0068,000,0611,"IS Mine Pattern (Five)"
012,257,-006,0050,000,0611,"IS Mine Pattern (Five)"
012,258,0016,0058,000,0611,"IS Mine Pattern (Five)"
012,259,-016,0056,000,0611,"IS Mine Pattern (Five)"
012,279,0010,0056,000,0611,"IS Mine Pattern (Five)"
012,299,0002,0066,000,0611,"IS Mine Pattern (Five)"
013,364,0008,0072,000,0633,"Mech Repair Bay"
013,184,-044,0078,000,0212,"Medium Tree"
013,183,0012,0124,000,0212,"Medium Tree"
013,203,0074,0044,000,0212,"Medium Tree"
013,203,0012,0096,000,0212,"Medium Tree"
013,184,-068,0068,000,0208,"Big Tree"
013,183,0016,0058,000,0208,"Big Tree"
013,223,0066,0048,000,0208,"Big Tree"
013,185,0062,0042,000,0208,"Big Tree"
013,270,0006,0138,000,0208,"Big Tree"
013,270,-022,0118,000,0208,"Big Tree"
013,290,-012,0018,000,0208,"Big Tree"
013,269,0060,0072,000,0208,"Big Tree"
013,270,-004,0006,000,0208,"Big Tree"
013,250,-052,0020,000,0208,"Big Tree"
013,373,-060,0074,000,0208,"Big Tree"
013,393,0098,0064,000,0208,"Big Tree"
013,394,0044,0066,000,0208,"Big Tree"
013,394,0076,0064,000,0212,"Medium Tree"
013,394,-030,0038,000,0212,"Medium Tree"
013,320,0000,0060,000,0611,"IS Mine Pattern (Five)"
013,321,-002,0056,000,0611,"IS Mine Pattern (Five)"
013,322,0002,0068,000,0611,"IS Mine Pattern (Five)"
013,323,0006,0062,000,0611,"IS Mine Pattern (Five)"
013,324,0006,0062,000,0611,"IS Mine Pattern (Five)"
013,325,-006,0062,000,0611,"IS Mine Pattern (Five)"
013,326,-006,0062,000,0611,"IS Mine Pattern (Five)"
