Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
010,367,0015,0055,000,0022,"Barn SE (w/underlay)"
010,369,0006,0056,000,0025,"Stylish Farmhouse SSW (w/underlay)"
014,079,-003,0039,000,0026,"Farmhouse SSE (w/underlay)"
014,374,-090,0078,000,0216,"Small Tree"
014,333,0004,0064,000,0078,"Stylish Farmhouse SE (w/underlay)"
015,040,0027,0064,000,0020,"Small Barn NW (w/underlay)"
019,134,0009,0058,000,0024,"Modern Farmhouse SE (w/underlay)"
019,387,0010,0036,000,0571,"Tent (Dirt) R1"
019,388,-020,0014,000,0571,"Tent (Dirt) R1"
019,388,0062,0062,000,0571,"Tent (Dirt) R1"
019,388,0000,0088,000,0571,"Tent (Dirt) R1"
019,388,-076,0052,000,0571,"Tent (Dirt) R1"
019,387,-043,0067,000,0571,"Tent (Dirt) R1"
019,051,0001,0075,000,0340,"Pumping Station NW"
019,132,-019,0060,000,0284,"Long Barn SW"
019,114,-044,0052,000,0208,"Big Tree"
019,154,-026,0022,000,0208,"Big Tree"
019,154,0036,0056,000,0224,"Small Bushy Tree"
019,133,0032,0084,000,0224,"Small Bushy Tree"
019,154,0004,0016,000,0224,"Small Bushy Tree"
019,135,0032,0034,000,0224,"Small Bushy Tree"
019,129,-006,0095,000,0034,"Twin Silos SW (w/underlay)"
019,128,-019,0060,000,0283,"Long Barn SE"
019,109,0050,0032,000,0212,"Medium Tree"
019,147,0024,0084,000,0212,"Medium Tree"
019,108,-004,0050,000,0220,"Big Bushy Tree"
019,151,0006,0080,000,0220,"Big Bushy Tree"
019,088,0054,0054,000,0220,"Big Bushy Tree"
019,152,-030,0060,000,0216,"Small Tree"
019,153,-086,0070,000,0216,"Small Tree"
020,325,-072,0074,000,0560,"Quonset Hut (Dirt) R2"
020,305,0003,0053,032,0069,"Small Barn SSW (w/underlay)"
020,285,0006,0065,032,0347,"Factory SE"
020,245,-019,0065,032,0383,"Processing Plant NW"
020,223,0006,0085,032,0129,"Twin Silos NE (w/underlay)"
020,324,0001,0075,032,0140,"Small Water Tower R1 (w/underlay)"
020,327,-032,0070,000,0525,"Billboard A SW"
020,287,0050,0030,000,0528,"Billboard A NE"
020,321,0001,0059,000,0643,"Windmill"
020,341,0000,0058,000,0643,"Windmill"
020,361,0001,0059,000,0643,"Windmill"
020,362,0000,0057,000,0643,"Windmill"
020,363,0000,0056,000,0643,"Windmill"
020,342,0000,0058,000,0643,"Windmill"
020,322,0001,0059,000,0643,"Windmill"
020,343,-001,0057,000,0643,"Windmill"
020,323,0000,0058,000,0643,"Windmill"
020,303,0001,0058,000,0643,"Windmill"
020,302,0000,0057,000,0643,"Windmill"
020,301,-001,0057,000,0643,"Windmill"
020,385,-005,0048,000,0070,"Large Barn SSE (w/underlay)"
020,389,-029,0055,000,0073,"Barn NW (w/underlay)"
020,330,-053,0084,000,0620,"Resource Warehouse SW"
020,310,-019,0060,000,0283,"Long Barn SE"
020,290,-019,0060,000,0283,"Long Barn SE"
021,049,0004,0064,000,0078,"Stylish Farmhouse SE (w/underlay)"
021,030,-001,0051,000,0027,"Grain storage SW (w/underlay)"
021,354,0043,0075,128,0081,"Crew Barracks NW"
021,374,0028,0032,000,0498,"Activation Marker"
021,373,0006,0070,000,0498,"Activation Marker"
021,395,0040,0096,000,0498,"Activation Marker"
021,393,-035,0036,000,0498,"Activation Marker"
021,375,-027,0055,000,0498,"Activation Marker"
021,359,-050,0080,000,0498,"Activation Marker"
021,378,0008,0060,000,0498,"Activation Marker"
021,398,-034,0032,000,0498,"Activation Marker"
021,258,-001,0117,000,0277,"Streetlamp SW"
021,259,0000,0117,000,0277,"Streetlamp SW"
021,257,0001,0118,000,0277,"Streetlamp SW"
021,256,0001,0115,000,0277,"Streetlamp SW"
021,334,0001,0119,000,0277,"Streetlamp SW"
021,333,0002,0116,000,0277,"Streetlamp SW"
021,392,0001,0118,000,0276,"Streetlamp SE"
021,372,0000,0118,000,0276,"Streetlamp SE"
021,352,0002,0118,000,0276,"Streetlamp SE"
021,275,0091,0065,000,0276,"Streetlamp SE"
021,295,0092,0062,000,0276,"Streetlamp SE"
021,315,0091,0062,000,0276,"Streetlamp SE"
021,335,0090,0064,000,0276,"Streetlamp SE"
021,316,0005,0070,000,0638,"Main Generator"
021,296,0076,0062,000,0303,"Fuel Tank"
021,297,0036,0046,000,0303,"Fuel Tank"
021,276,-044,0069,000,0268,"Barricade A /"
021,296,0019,0034,000,0268,"Barricade A /"
021,276,0009,0042,000,0268,"Barricade A /"
021,296,0021,0073,000,0269,"Barricade A \"
021,297,-038,0040,000,0269,"Barricade A \"
021,297,0015,0074,000,0269,"Barricade A \"
021,276,0058,0051,000,0269,"Barricade A \"
021,277,-006,0017,000,0269,"Barricade A \"
021,276,0033,0089,000,0303,"Fuel Tank"
021,277,-018,0071,000,0303,"Fuel Tank"
021,297,0072,0068,000,0270,"Barricade B /"
021,277,0038,0046,000,0269,"Barricade A \"
021,277,0035,0084,000,0270,"Barricade B /"
021,339,-008,0072,000,0536,"Container Stack SE"
021,338,-002,0064,000,0536,"Container Stack SE"
021,376,-035,0042,000,0265,"Guardhouse SW"
021,376,0045,0085,000,0265,"Guardhouse SW"
021,319,0070,0064,000,0280,"Gas Tank SW"
021,299,0063,0064,000,0280,"Gas Tank SW"
021,279,0032,0083,000,0280,"Gas Tank SW"
021,356,-009,0069,000,0490,"Headquarters Building SW"
022,255,-004,0026,000,0232,"Round Top Tree"
022,255,-006,0074,000,0232,"Round Top Tree"
022,254,0060,0038,000,0232,"Round Top Tree"
022,254,0012,0006,000,0232,"Round Top Tree"
022,215,0018,0052,000,0232,"Round Top Tree"
022,216,-074,0056,000,0232,"Round Top Tree"
022,392,-026,0056,000,0224,"Small Bushy Tree"
022,392,0060,0056,000,0224,"Small Bushy Tree"
022,312,0014,0102,000,0224,"Small Bushy Tree"
022,273,-046,0068,000,0224,"Small Bushy Tree"
022,272,0016,0080,000,0224,"Small Bushy Tree"
022,253,-014,0038,000,0224,"Small Bushy Tree"
022,312,0084,0036,000,0224,"Small Bushy Tree"
022,312,-016,0102,000,0224,"Small Bushy Tree"
022,332,0016,0082,000,0224,"Small Bushy Tree"
022,292,0014,0052,000,0224,"Small Bushy Tree"
022,253,-100,0064,000,0224,"Small Bushy Tree"
022,332,-016,0078,000,0224,"Small Bushy Tree"
022,382,-001,0060,000,0410,"Laser Turret"
022,342,-001,0060,000,0410,"Laser Turret"
022,302,-001,0060,000,0410,"Laser Turret"
022,262,-001,0060,000,0410,"Laser Turret"
022,320,0034,0075,000,0469,"Turret Control"
022,380,0048,0082,000,0498,"Activation Marker"
022,360,-024,0052,000,0498,"Activation Marker"
022,381,-095,0066,000,0278,"Streetlamp NW"
022,361,-094,0065,000,0278,"Streetlamp NW"
022,341,-094,0065,000,0278,"Streetlamp NW"
022,321,-091,0065,000,0278,"Streetlamp NW"
022,301,-091,0068,000,0278,"Streetlamp NW"
022,281,-091,0064,000,0278,"Streetlamp NW"
022,261,-091,0066,000,0278,"Streetlamp NW"
025,059,0015,0055,000,0022,"Barn SE (w/underlay)"
025,042,0022,0034,000,0212,"Medium Tree"
025,082,0070,0048,000,0212,"Medium Tree"
025,083,0016,0030,000,0212,"Medium Tree"
025,104,0026,0030,000,0212,"Medium Tree"
025,379,0030,0030,000,0208,"Big Tree"
025,379,-022,0108,000,0208,"Big Tree"
025,339,-024,0034,000,0208,"Big Tree"
025,319,0046,0040,000,0212,"Medium Tree"
025,378,0040,0028,000,0212,"Medium Tree"
025,399,0060,0072,000,0212,"Medium Tree"
025,399,0014,0018,000,0212,"Medium Tree"
025,378,0012,0056,000,0212,"Medium Tree"
025,358,0040,0016,000,0212,"Medium Tree"
025,337,0070,0082,000,0212,"Medium Tree"
025,319,-046,0096,000,0212,"Medium Tree"
025,359,-018,0114,000,0212,"Medium Tree"
025,378,0080,0032,000,0216,"Small Tree"
025,338,0034,0064,000,0216,"Small Tree"
025,066,-020,0100,000,0534,"Supply Container SE"
025,066,0008,0114,000,0534,"Supply Container SE"
025,067,-074,0070,000,0534,"Supply Container SE"
025,067,-050,0084,000,0534,"Supply Container SE"
025,067,-022,0102,000,0534,"Supply Container SE"
025,067,0042,0062,000,0534,"Supply Container SE"
025,067,0018,0048,000,0534,"Supply Container SE"
025,067,-012,0028,000,0534,"Supply Container SE"
025,066,0070,0076,000,0534,"Supply Container SE"
025,066,0044,0054,000,0534,"Supply Container SE"
025,070,-035,0086,000,0255,"Small Barrels B \"
025,070,-004,0057,000,0255,"Small Barrels B \"
025,070,0039,0038,000,0255,"Small Barrels B \"
025,050,-027,0081,000,0255,"Small Barrels B \"
025,050,0006,0053,000,0255,"Small Barrels B \"
025,069,-009,0103,000,0255,"Small Barrels B \"
025,069,0029,0078,000,0255,"Small Barrels B \"
025,069,0070,0057,000,0255,"Small Barrels B \"
025,049,0007,0097,000,0255,"Small Barrels B \"
025,049,0044,0075,000,0255,"Small Barrels B \"
025,005,0000,0064,000,0488,"Support Building"
025,026,0000,0062,000,0654,"Extraction Marker"
026,367,-056,0062,000,0208,"Big Tree"
026,366,0016,0094,000,0208,"Big Tree"
026,367,-036,0114,000,0208,"Big Tree"
026,367,0058,0096,000,0208,"Big Tree"
026,388,-030,0102,000,0208,"Big Tree"
026,388,0026,0128,000,0208,"Big Tree"
026,388,-068,0070,000,0208,"Big Tree"
026,390,-010,0126,000,0208,"Big Tree"
026,388,-012,0110,000,0208,"Big Tree"
026,388,0006,0154,000,0208,"Big Tree"
026,389,-072,0084,000,0208,"Big Tree"
026,389,0032,0056,000,0208,"Big Tree"
026,388,-056,0096,000,0208,"Big Tree"
026,383,-062,0078,000,0232,"Round Top Tree"
026,383,-020,0084,000,0232,"Round Top Tree"
026,347,-022,0062,000,0232,"Round Top Tree"
026,368,0006,0122,000,0232,"Round Top Tree"
026,388,-028,0046,000,0232,"Round Top Tree"
026,389,0012,0136,000,0232,"Round Top Tree"
026,391,0000,0098,000,0232,"Round Top Tree"
