Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
004,286,0005,0053,032,0084,"Geodesic Dome R6 (w/underlay)"
004,266,0005,0053,032,0084,"Geodesic Dome R6 (w/underlay)"
004,246,0005,0053,032,0084,"Geodesic Dome R6 (w/underlay)"
004,308,0005,0061,032,0028,"Geodesic Dome R5 (w/underlay)"
004,309,0005,0061,032,0028,"Geodesic Dome R5 (w/underlay)"
004,307,0005,0061,032,0028,"Geodesic Dome R5 (w/underlay)"
004,250,0036,0087,000,0303,"Fuel Tank"
004,270,0039,0086,000,0303,"Fuel Tank"
004,290,0037,0086,000,0303,"Fuel Tank"
004,230,0039,0085,000,0303,"Fuel Tank"
012,328,-012,0054,000,0550,"Observation Tower"
012,392,-001,0060,000,0513,"Pop-Up Laser Turret, Dirt"
012,324,0010,0066,000,0559,"Quonset Hut (Dirt) R1"
012,324,0052,0038,000,0559,"Quonset Hut (Dirt) R1"
012,308,0019,0046,000,0487,"Sensor Tower NE"
012,304,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
012,325,0051,0075,032,0133,"Field Office SW (w/underlay)"
012,344,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
012,306,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
012,347,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
012,309,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
012,329,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
013,312,-032,0068,000,0550,"Observation Tower"
013,289,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
013,251,-019,0075,000,0036,"Field Office SE (w/underlay)"
013,250,0051,0075,032,0133,"Field Office SW (w/underlay)"
013,274,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
013,294,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
013,314,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
013,269,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
013,309,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
013,291,0074,0082,000,0654,"Extraction Marker"
014,264,-018,0066,000,0550,"Observation Tower"
014,396,-001,0060,000,0513,"Pop-Up Laser Turret, Dirt"
014,226,0002,0062,000,0559,"Quonset Hut (Dirt) R1"
014,225,0001,0070,000,0487,"Sensor Tower NE"
014,265,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
014,205,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
014,242,0051,0075,000,0380,"Field Office NE"
014,222,0051,0075,000,0380,"Field Office NE"
014,224,-019,0075,000,0036,"Field Office SE (w/underlay)"
014,263,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
014,203,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
014,241,-001,0060,000,0515,"Pop-Up Missile Turret Dirt"
015,340,-001,0060,000,0513,"Pop-Up Laser Turret, Dirt"
015,365,-001,0060,000,0513,"Pop-Up Laser Turret, Dirt"
019,359,0006,0042,000,0208,"Big Tree"
019,358,0040,0058,000,0208,"Big Tree"
019,339,0044,0098,000,0208,"Big Tree"
019,339,-028,0124,000,0208,"Big Tree"
019,359,0008,0050,000,0208,"Big Tree"
020,032,-001,0060,000,0513,"Pop-Up Laser Turret, Dirt"
020,114,-001,0060,000,0513,"Pop-Up Laser Turret, Dirt"
020,069,-001,0060,000,0513,"Pop-Up Laser Turret, Dirt"
020,396,-030,0094,000,0208,"Big Tree"
020,396,-008,0052,000,0208,"Big Tree"
020,399,-050,0048,000,0208,"Big Tree"
020,357,0038,0088,000,0208,"Big Tree"
020,399,0018,0044,000,0208,"Big Tree"
020,358,0016,0038,000,0208,"Big Tree"
020,377,0024,0038,000,0208,"Big Tree"
020,337,-070,0056,000,0208,"Big Tree"
020,356,0066,0070,000,0208,"Big Tree"
020,379,-024,0026,000,0208,"Big Tree"
020,359,-058,0068,000,0208,"Big Tree"
020,378,-062,0060,000,0208,"Big Tree"
020,377,0012,0126,000,0208,"Big Tree"
020,381,0012,0048,000,0208,"Big Tree"
020,381,0014,0056,000,0208,"Big Tree"
020,360,-032,0082,000,0208,"Big Tree"
020,342,0022,0054,000,0208,"Big Tree"
020,362,-010,0094,000,0208,"Big Tree"
020,382,0000,0080,000,0208,"Big Tree"
020,363,0008,0064,000,0208,"Big Tree"
020,362,-058,0062,000,0208,"Big Tree"
020,362,-004,0008,000,0208,"Big Tree"
020,392,-028,0032,000,0212,"Medium Tree"
020,393,-022,0036,000,0212,"Medium Tree"
020,392,-026,0046,000,0212,"Medium Tree"
020,391,0102,0064,000,0212,"Medium Tree"
020,393,-028,0018,000,0212,"Medium Tree"
020,392,-044,0090,000,0212,"Medium Tree"
020,396,0004,0076,000,0212,"Medium Tree"
020,375,-054,0038,000,0212,"Medium Tree"
020,396,-036,0040,000,0212,"Medium Tree"
020,395,-040,0068,000,0212,"Medium Tree"
020,374,0062,0060,000,0212,"Medium Tree"
021,055,-001,0060,000,0513,"Pop-Up Laser Turret, Dirt"
021,140,-001,0060,000,0513,"Pop-Up Laser Turret, Dirt"
021,228,-001,0060,000,0513,"Pop-Up Laser Turret, Dirt"
021,112,-001,0060,000,0513,"Pop-Up Laser Turret, Dirt"
021,312,-070,0028,000,0208,"Big Tree"
021,352,-002,0126,000,0208,"Big Tree"
