Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
003,389,-011,0052,000,0272,"Rock Cluster A"
003,332,0002,0036,000,0272,"Rock Cluster A"
003,392,-008,0053,000,0273,"Rock Cluster B"
003,392,0000,0107,000,0274,"Rock Cluster C"
003,332,-075,0025,000,0274,"Rock Cluster C"
003,390,-045,0085,000,0274,"Rock Cluster C"
003,393,-069,0073,000,0274,"Rock Cluster C"
003,366,0046,0040,000,0274,"Rock Cluster C"
007,099,0090,0046,000,0212,"Medium Tree"
007,139,-026,0044,000,0212,"Medium Tree"
007,139,-054,0074,000,0212,"Medium Tree"
007,118,-022,0040,000,0212,"Medium Tree"
007,118,-050,0070,000,0212,"Medium Tree"
007,058,-062,0052,000,0212,"Medium Tree"
007,039,-014,0074,000,0212,"Medium Tree"
007,058,0088,0086,000,0212,"Medium Tree"
007,058,0070,0098,000,0212,"Medium Tree"
007,079,-032,0084,000,0212,"Medium Tree"
007,058,0018,0092,000,0212,"Medium Tree"
007,038,-012,0110,000,0212,"Medium Tree"
007,039,0028,0082,000,0212,"Medium Tree"
007,039,0010,0094,000,0212,"Medium Tree"
007,039,-042,0088,000,0212,"Medium Tree"
007,079,-010,0108,000,0208,"Big Tree"
007,139,0094,0110,000,0208,"Big Tree"
007,119,0080,0058,000,0208,"Big Tree"
007,099,0052,0030,000,0208,"Big Tree"
007,119,0070,0066,000,0208,"Big Tree"
007,058,-030,0062,000,0208,"Big Tree"
007,079,0018,0050,000,0208,"Big Tree"
007,099,-080,0020,000,0208,"Big Tree"
007,117,0076,0034,000,0208,"Big Tree"
007,077,0034,0064,000,0208,"Big Tree"
007,097,0052,0056,000,0208,"Big Tree"
007,036,-048,0052,000,0208,"Big Tree"
007,057,0000,0062,000,0208,"Big Tree"
007,076,0012,0094,000,0208,"Big Tree"
007,159,-016,0078,000,0208,"Big Tree"
007,159,0004,0022,000,0208,"Big Tree"
007,114,-028,0044,000,0208,"Big Tree"
007,116,-030,0074,000,0208,"Big Tree"
007,073,-002,0110,000,0208,"Big Tree"
007,092,0038,0090,000,0208,"Big Tree"
007,093,0070,0060,000,0208,"Big Tree"
007,093,0012,0046,000,0208,"Big Tree"
007,115,-066,0054,000,0208,"Big Tree"
007,176,0070,0054,000,0208,"Big Tree"
007,157,0014,0046,000,0208,"Big Tree"
007,177,-016,0010,000,0208,"Big Tree"
007,177,0056,0044,000,0208,"Big Tree"
007,158,-042,0078,000,0208,"Big Tree"
007,156,0018,0004,000,0208,"Big Tree"
007,116,-076,0068,000,0208,"Big Tree"
007,177,-040,0032,000,0208,"Big Tree"
007,157,0014,0064,000,0208,"Big Tree"
007,177,-016,0028,000,0208,"Big Tree"
007,177,0056,0062,000,0208,"Big Tree"
007,178,0068,0012,000,0208,"Big Tree"
007,156,0018,0022,000,0208,"Big Tree"
007,136,0034,0024,000,0208,"Big Tree"
007,152,-100,0060,000,0208,"Big Tree"
007,110,0010,0066,000,0208,"Big Tree"
007,111,-042,0036,000,0208,"Big Tree"
007,150,0034,0060,000,0208,"Big Tree"
007,130,-034,0050,000,0208,"Big Tree"
007,151,0086,0062,000,0208,"Big Tree"
007,151,0050,0088,000,0208,"Big Tree"
007,119,-004,0116,000,0224,"Small Bushy Tree"
007,215,0070,0066,000,0224,"Small Bushy Tree"
007,213,0060,0096,000,0224,"Small Bushy Tree"
007,234,0012,0040,000,0224,"Small Bushy Tree"
007,215,0062,0062,000,0224,"Small Bushy Tree"
007,214,0094,0092,000,0224,"Small Bushy Tree"
007,152,-046,0100,000,0224,"Small Bushy Tree"
007,193,-026,0046,000,0224,"Small Bushy Tree"
007,151,0010,0110,000,0224,"Small Bushy Tree"
007,192,0056,0056,000,0224,"Small Bushy Tree"
007,152,0004,0086,000,0224,"Small Bushy Tree"
007,192,-018,0016,000,0224,"Small Bushy Tree"
007,192,0032,0048,000,0224,"Small Bushy Tree"
007,174,-026,0040,000,0224,"Small Bushy Tree"
007,132,0010,0082,000,0224,"Small Bushy Tree"
007,173,0056,0028,000,0224,"Small Bushy Tree"
007,133,0004,0080,000,0224,"Small Bushy Tree"
007,172,0092,0072,000,0224,"Small Bushy Tree"
007,194,0086,0058,000,0216,"Small Tree"
007,174,0004,0076,000,0216,"Small Tree"
007,175,-098,0020,000,0216,"Small Tree"
007,215,0032,0116,000,0216,"Small Tree"
007,236,0082,0022,000,0216,"Small Tree"
007,214,0090,0088,000,0216,"Small Tree"
007,152,0020,0124,000,0216,"Small Tree"
007,213,-006,0162,000,0216,"Small Tree"
007,214,0038,0034,000,0216,"Small Tree"
007,214,0050,0062,000,0212,"Medium Tree"
007,195,-072,0098,000,0212,"Medium Tree"
007,214,0050,0056,000,0212,"Medium Tree"
007,195,-072,0092,000,0212,"Medium Tree"
007,134,-060,0096,000,0212,"Medium Tree"
007,133,-018,0090,000,0212,"Medium Tree"
008,337,-001,0051,032,0027,"Grain storage SW (w/underlay)"
008,375,0015,0055,128,0289,"Barn SE"
008,377,0023,0069,128,0077,"Modern Farmhouse SW (w/underlay)"
008,395,0026,0068,000,0200,"Junked Cars SE"
008,378,-016,0028,000,0208,"Big Tree"
008,398,0036,0092,000,0270,"Barricade B /"
008,398,-018,0112,000,0271,"Barricade B \"
008,398,-062,0086,000,0271,"Barricade B \"
008,398,-098,0060,000,0271,"Barricade B \"
008,398,0048,0028,000,0271,"Barricade B \"
008,398,-002,0002,000,0271,"Barricade B \"
008,378,-020,0102,000,0271,"Barricade B \"
008,397,0080,0060,000,0270,"Barricade B /"
008,397,0048,0076,000,0270,"Barricade B /"
008,397,0016,0098,000,0270,"Barricade B /"
008,398,-040,0042,000,0252,"Small Barrels A /"
008,398,0000,0048,000,0252,"Small Barrels A /"
008,398,0008,0076,000,0252,"Small Barrels A /"
008,335,-004,0055,096,0079,"Grain storage SE (w/underlay)"
008,381,-047,0046,000,0274,"Rock Cluster C"
008,381,0008,0044,000,0273,"Rock Cluster B"
008,332,0008,0056,000,0208,"Big Tree"
008,290,0046,0098,000,0208,"Big Tree"
008,271,-052,0058,000,0208,"Big Tree"
008,289,0058,0074,000,0208,"Big Tree"
008,312,-078,0060,000,0208,"Big Tree"
008,270,-002,0036,000,0208,"Big Tree"
008,271,-050,0092,000,0208,"Big Tree"
008,370,0072,0030,000,0208,"Big Tree"
008,391,-008,0114,000,0208,"Big Tree"
008,392,0010,0036,000,0208,"Big Tree"
008,372,-004,0040,000,0208,"Big Tree"
008,351,-002,0122,000,0208,"Big Tree"
008,351,-030,0096,000,0208,"Big Tree"
008,392,-022,0092,000,0208,"Big Tree"
008,370,0070,0038,000,0208,"Big Tree"
008,391,-010,0122,000,0208,"Big Tree"
008,392,0008,0044,000,0208,"Big Tree"
008,372,-006,0048,000,0208,"Big Tree"
008,351,-004,0130,000,0208,"Big Tree"
008,351,-032,0104,000,0208,"Big Tree"
008,331,0072,0042,000,0212,"Medium Tree"
008,310,0086,0070,000,0212,"Medium Tree"
008,310,-030,0024,000,0212,"Medium Tree"
008,310,-010,0122,000,0212,"Medium Tree"
008,270,0022,0042,000,0212,"Medium Tree"
008,271,-100,0084,000,0212,"Medium Tree"
008,392,-018,0012,000,0212,"Medium Tree"
008,392,0038,0052,000,0212,"Medium Tree"
008,393,0052,0038,000,0212,"Medium Tree"
008,373,-050,0052,000,0212,"Medium Tree"
008,392,-030,0018,000,0212,"Medium Tree"
008,392,0026,0058,000,0212,"Medium Tree"
008,393,0040,0044,000,0212,"Medium Tree"
008,373,-062,0058,000,0212,"Medium Tree"
008,076,-040,0128,000,0212,"Medium Tree"
008,096,0004,0040,000,0212,"Medium Tree"
008,076,-004,0164,000,0212,"Medium Tree"
008,096,0040,0074,000,0212,"Medium Tree"
008,117,-034,0066,000,0212,"Medium Tree"
008,117,0010,0042,000,0212,"Medium Tree"
008,096,0016,0024,000,0212,"Medium Tree"
008,136,0044,0114,000,0212,"Medium Tree"
008,138,-040,0100,000,0212,"Medium Tree"
008,178,-034,0020,000,0212,"Medium Tree"
008,159,-068,0044,000,0212,"Medium Tree"
008,136,-006,0046,000,0212,"Medium Tree"
