Blk,Vtx,XPOf,YPOf,Dm,ObjN,ObjectName
007,252,0000,0067,000,0506,"Orbital Gun"
007,352,0000,0066,000,0506,"Orbital Gun"
007,274,0004,0070,000,0294,"Command Station (no underlay) SW"
007,334,0005,0061,000,0307,"Geodesic Dome R1"
007,335,0005,0061,000,0307,"Geodesic Dome R1"
007,294,0018,0070,000,0562,"Quonset Hut (Grass) R2"
007,295,-026,0048,000,0562,"Quonset Hut (Grass) R2"
007,275,0006,0063,000,0687,"Red Flag"
007,249,-001,0060,000,0409,"Missile Turret"
007,329,-001,0060,000,0409,"Missile Turret"
007,346,-001,0060,000,0409,"Missile Turret"
007,386,-001,0060,000,0409,"Missile Turret"
007,349,0002,0092,000,0266,"Guardhouse NW"
007,328,-004,0064,000,0496,"Component Warehouse SE"
007,288,0004,0066,000,0496,"Component Warehouse SE"
007,308,-002,0064,000,0469,"Turret Control"
007,344,0006,0070,000,0721,"Industrial Complex SE"
007,384,0010,0060,000,0721,"Industrial Complex SE"
007,286,-003,0038,000,0488,"Support Building"
007,291,-001,0060,000,0408,"Cannon Turret"
007,311,-001,0060,000,0408,"Cannon Turret"
008,249,-016,0014,000,0252,"Small Barrels A /"
008,249,-064,0041,000,0252,"Small Barrels A /"
008,269,-003,0005,000,0252,"Small Barrels A /"
008,269,-050,0030,000,0252,"Small Barrels A /"
008,269,-098,0057,000,0252,"Small Barrels A /"
008,289,-035,0022,000,0252,"Small Barrels A /"
008,249,0023,0016,000,0253,"Small Barrels A \"
008,249,0068,0043,000,0253,"Small Barrels A \"
008,250,0007,0007,000,0253,"Small Barrels A \"
008,250,0051,0034,000,0253,"Small Barrels A \"
008,250,0095,0062,000,0253,"Small Barrels A \"
008,251,-025,0028,000,0252,"Small Barrels A /"
008,271,-014,0016,000,0252,"Small Barrels A /"
008,271,-061,0043,000,0252,"Small Barrels A /"
008,291,0001,0008,000,0252,"Small Barrels A /"
008,291,-048,0035,000,0252,"Small Barrels A /"
008,290,0013,0107,000,0253,"Small Barrels A \"
008,290,-032,0081,000,0253,"Small Barrels A \"
008,290,-079,0055,000,0253,"Small Barrels A \"
008,289,-015,0092,000,0253,"Small Barrels A \"
008,249,0055,0076,000,0560,"Quonset Hut (Dirt) R2"
008,269,0059,0059,000,0559,"Quonset Hut (Dirt) R1"
008,249,-004,0047,000,0651,"Debris D"
008,249,-042,0076,000,0583,"Railroad Tower B SE"
008,185,-025,0019,000,0254,"Small Barrels B /"
008,185,-069,0045,000,0254,"Small Barrels B /"
008,205,-006,0008,000,0254,"Small Barrels B /"
008,205,-056,0038,000,0254,"Small Barrels B /"
008,205,-092,0057,000,0254,"Small Barrels B /"
008,205,-088,0077,000,0253,"Small Barrels A \"
008,225,0072,0042,000,0253,"Small Barrels A \"
008,226,0004,0003,000,0253,"Small Barrels A \"
008,206,-063,0091,000,0253,"Small Barrels A \"
008,226,0095,0055,000,0255,"Small Barrels B \"
008,227,0032,0021,000,0255,"Small Barrels B \"
008,227,0080,0050,000,0255,"Small Barrels B \"
